language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Dayak Ngaju	nij	to stab, pierce	1434	71	nyuduk	23	n y u d u k	
Dayak Ngaju	nij	to steal	713	73	nakaw	1	n a k a w	
Dayak Ngaju	nij	to kill	1417	74	patei	22	p a t e i	mampatei 22
Dayak Ngaju	nij	to die, be dead	1494	75	matei	1	m a t e i	
Dayak Ngaju	nij	to live, be alive	1422	76	belum	11	b e l u m	balum-barigas 11
Dayak Ngaju	nij	to scratch	1436	77	manggayaw	20	m a n gg a y a w	manggaruk 20
Dayak Ngaju	nij	to cut, hack	1432	78	netek	3	n e t e k	
Dayak Ngaju	nij	stick/wood	1295	79	kujuk	1?	k u j u k	
Dayak Ngaju	nij	to split	1437	80	nyila	26	n y i l a	
Dayak Ngaju	nij	sharp	1396	81	batajim	1	b a t a j i m	banyihi 59
Dayak Ngaju	nij	dull, blunt	379	82	tumpul	3	t u m p u l	badul 1
Dayak Ngaju	nij	to work	1086	83	bagawi	21	b a g a w i	
Dayak Ngaju	nij	to plant	1486	84	mimbul	18	m i m b u l	
Dayak Ngaju	nij	to choose	1750	85	mintih	1?,  15	m i n t i h	
Dayak Ngaju	nij	to grow	479	86	tumbu	1	t u m b u	belum 17
Dayak Ngaju	nij	to swell	1573	87	kembang	20	k e m b a n g	
Dayak Ngaju	nij	to squeeze	1414	88	micik	27?	m i c i k	
Dayak Ngaju	nij	to swim	1439	9	hanangui	1	h a n a n g u i	
Dayak Ngaju	nij	to dig	1418	90	mangali	1	m a n g a l i	
Dayak Ngaju	nij	to buy	1869	91	mili	1	m i l i	
Dayak Ngaju	nij	to fall	1280	95	manjatu	1	m a n j a t u	
Dayak Ngaju	nij	dog	2009	96	asu	1	a s u	
Dayak Ngaju	nij	bird	937	97	burung	17	b u r u n g	
Dayak Ngaju	nij	egg	744	98	tanteluh	1	t a n t e l u h	
Dayak Ngaju	nij	feather	1201	99	bulun manuk	1	b u l u n _ m a n u k	bulun burung 1; bulu 1
Hainan Cham	huq	hand	1277	1	ŋa:n³³	18	ŋ a: n ³³	ŋa:n 33
Hainan Cham	huq	wing	1257	100	siawʔ²⁴	26	s i a w ʔ ²⁴	siawʔ 24
Hainan Cham	huq	rat	1490	102	na¹¹ku⁵⁵	22	n a ¹¹ k u ⁵⁵	na 11 ku 55
Hainan Cham	huq	meat/flesh	634	103	lo³³	44	l o ³³	lo 33
Hainan Cham	huq	fat/grease	1282	104	ñaʔ²⁴	1	ñ a ʔ ²⁴	ñaʔ 24
Hainan Cham	huq	tail	1220	105	ku³³	1	k u ³³	ku 33
Hainan Cham	huq	snake	730	106	la³³	2	l a ³³	la 33
Hainan Cham	huq	louse	1392	108	taw¹¹	1	t a w ¹¹	taw 11
Hainan Cham	huq	mosquito	1509	109	muʔ⁴³	1?	m u ʔ ⁴³	muʔ 43
Hainan Cham	huq	fish	227	111	ka:n³³	1	k a: n ³³	ka:n 33
Hainan Cham	huq	root	670	115	kʰa³³	2	kʰ a ³³	kʰa 33
Hainan Cham	huq	flower	239	116	ŋa¹¹	1	ŋ a ¹¹	ŋa 11
Hainan Cham	huq	fruit	1507	117	pʰo⁵⁵	1	pʰ o ⁵⁵	pʰo 55
Hainan Cham	huq	grass	606	118	zəʔ²⁴	55	z ə ʔ ²⁴	zəʔ 24
Hainan Cham	huq	earth/soil	1228	119	na⁵⁵	1	n a ⁵⁵	na 55
Hainan Cham	huq	skin	763	12	liʔ²⁴	1	l i ʔ ²⁴	liʔ 24
Hainan Cham	huq	stone	857	120	taw¹¹	1	t a w ¹¹	taw 11
Hainan Cham	huq	sand	671	121	tsua⁵⁵	32	t s u a ⁵⁵	tsua 55
Hainan Cham	huq	water	948	122	ʔia³³	23	ʔ i a ³³	ʔia 33
Hainan Cham	huq	to flow	2003	123	ʔdoyʔ⁴³	35	ʔ d o y ʔ ⁴³	ʔdoyʔ 43
Hainan Cham	huq	sea	1474	124	siaʔ⁴³	1	s i a ʔ ⁴³	siaʔ 43
Hainan Cham	huq	woods/forest	420	127	kʰiayʔ³²	42	kʰ i a y ʔ ³²	kʰiayʔ 32
Hainan Cham	huq	sky	1732	128	ŋiʔ²⁴	1	ŋ i ʔ ²⁴	ŋiʔ 24
Hainan Cham	huq	moon	1313	129	pʰian¹¹	1	pʰ i a n ¹¹	pʰian 11
Hainan Cham	huq	back	1291	13	kia³³zoŋʔ³²	43	k i a ³³ z o ŋ ʔ ³²	kia 33 zoŋʔ 32
Hainan Cham	huq	star	1430	130	tuʔ²⁴	29	t u ʔ ²⁴	tuʔ 24
Hainan Cham	huq	cloud	1489	131	na:nʔ²¹	59	n a: n ʔ ²¹	na:nʔ 21
Hainan Cham	huq	rain	658	133	sa:n¹¹	1	s a: n ¹¹	sa:n 11
Hainan Cham	huq	thunder	1150	134	kʰianʔ²¹	2	kʰ i a n ʔ ²¹	kʰianʔ 21
Hainan Cham	huq	wind	960	136	ŋin³³	1	ŋ i n ³³	ŋin 33
Hainan Cham	huq	to blow	175	137	zuʔ²⁴	1	z u ʔ ²⁴	zuʔ 24
Hainan Cham	huq	warm	1232	138	ʔda:wʔ³²	53	ʔ d a: w ʔ ³²	ʔda:wʔ 32
Hainan Cham	huq	cold	1287	139	ʔan³³	55	ʔ a n ³³	ʔan 33
Hainan Cham	huq	belly	1251	14	tenʔ³²	1	t e n ʔ ³²	tenʔ 32
Hainan Cham	huq	dry	1398	140	tʰu³³	41	tʰ u ³³	tʰu 33
Hainan Cham	huq	wet	1726	141	sa⁵⁵	1	s a ⁵⁵	sa 55
Hainan Cham	huq	fire	221	143	piu³³	1	p i u ³³	piu 33
Hainan Cham	huq	to burn	2102	144	tsu⁵⁵	30	t s u ⁵⁵	tsu 55
Hainan Cham	huq	smoke	778	145	sawʔ²⁴	49	s a w ʔ ²⁴	sawʔ 24
Hainan Cham	huq	ash	646	146	pʰə¹¹	1	pʰ ə ¹¹	pʰə 11
Hainan Cham	huq	black	163	147	ta:nʔ³²	1	t a: n ʔ ³²	ta:nʔ 32
Hainan Cham	huq	white	1335	148	ti⁵⁵	1	t i ⁵⁵	ti 55
Hainan Cham	huq	red	156	149	za⁵⁵	1?	z a ⁵⁵	za 55
Hainan Cham	huq	bone	1394	15	la:ŋ³³	1	l a: ŋ ³³	la:ŋ 33
Hainan Cham	huq	yellow	1424	150	ñiʔ²⁴	1?	ñ i ʔ ²⁴	ñiʔ 24
Hainan Cham	huq	green	1425	151	ta⁵⁵	1	t a ⁵⁵	ta 55
Hainan Cham	huq	big	1202	153	pioŋʔ³³	34	p i o ŋ ʔ ³³	pioŋʔ 33
Hainan Cham	huq	long	1203	155	ta³³	38	t a ³³	ta 33
Hainan Cham	huq	thin	1400	156	pi⁵⁵	1	p i ⁵⁵	pi 55
Hainan Cham	huq	painful, sick	2103	160	kiʔ²⁴	1	k i ʔ ²⁴	kiʔ 24
Hainan Cham	huq	old	1229	162	ha³³kʰaw³³	1	h a ³³ kʰ a w ³³	ha 33 kʰaw 33
Hainan Cham	huq	new	1231	163	pʰiɣ¹¹	1?	pʰ i ɣ ¹¹	pʰiɣ 11
Hainan Cham	huq	bad, evil	1292	165	saʔ²⁴	1?	s a ʔ ²⁴	saʔ 24
Hainan Cham	huq	night	1233	167	ʔa¹¹la:nʔ³²	20?	ʔ a ¹¹ l a: n ʔ ³²	ʔa 11 la:nʔ 32
Hainan Cham	huq	day	1225	168	zay³³	17	z a y ³³	zay 33
Hainan Cham	huq	year	1226	169	tʰun³³	1	tʰ u n ³³	tʰun 33
Hainan Cham	huq	liver	1224	17	ta:yʔ³²	1	t a: y ʔ ³²	ta:yʔ 32
Hainan Cham	huq	in, inside	1606	174	la:nʔ²¹	1	l a: n ʔ ²¹	la:nʔ 21
Hainan Cham	huq	above	1741	175	ta³³	1	t a ³³	ta 33
Hainan Cham	huq	below	1485	176	la³³	46	l a ³³	la 33
Hainan Cham	huq	this	1214	177	ni³³	1	n i ³³	ni 33
Hainan Cham	huq	that	78	178	nan³³	1	n a n ³³	nan 33
Hainan Cham	huq	near	1942	179	seʔ⁴³	69	s e ʔ ⁴³	seʔ 43
Hainan Cham	huq	far	1406	180	ta³³	33	t a ³³	ta 33
Hainan Cham	huq	I	1209	182	kaw³³	1	k a w ³³	kaw 33
Hainan Cham	huq	thou	1215	183	ha³³	12	h a ³³	ha 33
Hainan Cham	huq	he/she	262	184	naw³³	1?	n a w ³³	naw 33
Hainan Cham	huq	we	1212	185	mi³³	2	m i ³³	mi 33; ta 33 1
Hainan Cham	huq	they	817	187	naw³³za:ŋʔ³²	15	n a w ³³ z a: ŋ ʔ ³²	naw 33 za:ŋʔ 32
Hainan Cham	huq	what?	1236	188	kʰat⁴³	19	kʰ a t ⁴³	kʰat 43
Hainan Cham	huq	shoulder	1482	19	pʰia¹¹	1	pʰ i a ¹¹	pʰia 11
Hainan Cham	huq	other	197	190	pʰi⁵⁵kanʔ²¹za:ŋʔ³²	45	pʰ i ⁵⁵ k a n ʔ ²¹ z a: ŋ ʔ ³²	pʰi 55 kanʔ 21 za:ŋʔ 32
Hainan Cham	huq	and	1577	192	ŋan³³	2	ŋ a n ³³	ŋan 33
Hainan Cham	huq	One	1493	197	sa³³	1	s a ³³	sa 33
Hainan Cham	huq	Two	1498	198	tʰua¹¹	1	tʰ u a ¹¹	tʰua 11
Hainan Cham	huq	Three	492	199	kiɣ³³	1	k i ɣ ³³	kiɣ 33
Hainan Cham	huq	Four	1500	200	paʔ²⁴	1	p a ʔ ²⁴	paʔ 24
Hainan Cham	huq	Five	493	201	ma³³	1	m a ³³	ma 33
Hainan Cham	huq	Six	1703	202	na:nʔ³²	1	n a: n ʔ ³²	na:nʔ 32
Hainan Cham	huq	Seven	1704	203	su⁵⁵	4	s u ⁵⁵	su 55
Hainan Cham	huq	Eight	1705	204	pa:nʔ³²	4	p a: n ʔ ³²	pa:nʔ32
Hainan Cham	huq	Ten	1515	206	piu⁵⁵	5	p i u ⁵⁵	piu 55
Hainan Cham	huq	Twenty	1710	207	thua¹¹piu⁵⁵	3,  6	t h u a ¹¹ p i u ⁵⁵	thua 11 piu 55
Hainan Cham	huq	Fifty	1717	208	ma³³piu⁵⁵	1,  2	m a ³³ p i u ⁵⁵	ma 33 piu 55
Hainan Cham	huq	One Hundred	1634	209	ta¹¹tu³³	4?	t a ¹¹ t u ³³	ta 11 tu 33
Hainan Cham	huq	head	1256	24	koʔ²⁴	1	k o ʔ ²⁴	koʔ 24
Hainan Cham	huq	neck	1333	25	kuay³³	55	k u a y ³³	kuay 33
Hainan Cham	huq	hair	1040	26	ʔbuʔ²⁴	1	ʔ b u ʔ ²⁴	ʔbuʔ 24
Hainan Cham	huq	nose	1221	27	hu¹¹tʰuŋ¹¹	1	h u ¹¹ tʰ u ŋ ¹¹	hu 11 tʰuŋ 11
Hainan Cham	huq	to sniff, smell	375	29	ñu⁵⁵	90	ñ u ⁵⁵	ñu 55
Hainan Cham	huq	mouth	674	30	pʰa⁵⁵	1	pʰ a ⁵⁵	pʰa 55
Hainan Cham	huq	tooth	1380	31	kʰay¹¹	17	kʰ a y ¹¹	(hu 11) kʰay 11
Hainan Cham	huq	tongue	1205	32	la⁵⁵	4	l a ⁵⁵	la 55
Hainan Cham	huq	to laugh	1355	33	pioŋʔ³²kiaw³³	31	p i o ŋ ʔ ³² k i a w ³³	pioŋʔ 32 kiaw 33
Hainan Cham	huq	to cry	1839	34	hia³³	18	h i a ³³	hia 33
Hainan Cham	huq	to vomit	1278	35	ta⁵⁵	1	t a ⁵⁵	ta 55
Hainan Cham	huq	to eat	1336	37	huaʔ²⁴	19	h u a ʔ ²⁴	huaʔ  24
Hainan Cham	huq	to chew	321	38	ma⁵⁵	1	m a ⁵⁵	ma 55
Hainan Cham	huq	leg/foot	2098	4	ka:i³³	1	k a: i ³³	ka:i 33
Hainan Cham	huq	ear	1247	43	na¹¹ŋa³³	1	n a ¹¹ ŋ a ³³	na 11 ŋa 33
Hainan Cham	huq	eye	1248	45	ta³³	1	t a ³³	ta 33
Hainan Cham	huq	to yawn	1028	47	ʔa:wʔ²⁴	1	ʔ a: w ʔ ²⁴	ʔa:wʔ 24
Hainan Cham	huq	to sleep	1585	48	piʔ²⁴ta³³	29	p i ʔ ²⁴ t a ³³	piʔ 24 ta 33
Hainan Cham	huq	to lie down	1411	49	ʔdi⁵⁵	27	ʔ d i ⁵⁵	ʔdi 55
Hainan Cham	huq	to walk	1443	5	na:uʔ³²	2	n a: u ʔ ³²	na:uʔ 32
Hainan Cham	huq	to dream	1920	50	pay³³	1	p a y ³³	pay 33
Hainan Cham	huq	to sit	1416	51	tʰoʔ⁴³	35	tʰ o ʔ ⁴³	tʰoʔ 43
Hainan Cham	huq	person/human being	683	53	za:ŋʔ³²	20?	z a: ŋ ʔ ³²	za:ŋʔ 32
Hainan Cham	huq	man/male	1554	54	kay³³	2	k a y ³³	kay 33
Hainan Cham	huq	woman/female	962	55	may³³	1	m a y ³³	may 33
Hainan Cham	huq	child	2099	56	naʔ²⁴	1	n a ʔ ²⁴	naʔ 24
Hainan Cham	huq	husband	1200	57	sa:ŋ¹¹	41	s a: ŋ ¹¹	sa:ŋ 11
Hainan Cham	huq	wife	1199	58	tʰiuʔ⁴³	32	tʰ i u ʔ ⁴³	tʰiuʔ 43
Hainan Cham	huq	mother	1216	59	ʔa¹¹na¹¹	1	ʔ a ¹¹ n a ¹¹	ʔa 11 na 11
Hainan Cham	huq	road/path	667	6	kia⁵⁵la:n¹¹	1	k i a ⁵⁵ l a: n ¹¹	kia 55 la:n 11; la:n 11 1
Hainan Cham	huq	father	1217	60	ma¹¹	1	m a ¹¹	ma 11
Hainan Cham	huq	house	1252	61	sa:ŋ³³	15	s a: ŋ ³³	sa:ŋ 33
Hainan Cham	huq	name	1405	63	nan³³	1	n a n ³³	nan 33
Hainan Cham	huq	rope	1218	65	lay³³	1	l a y ³³	lay 33
Hainan Cham	huq	to tie up, fasten	1094	66	kaʔ²⁴	1	k a ʔ ²⁴	kaʔ 24
Hainan Cham	huq	to sew	1457	67	siʔ²⁴	2?	s i ʔ ²⁴	siʔ 24
Hainan Cham	huq	needle	1382	68	sun¹¹	1	s u n ¹¹	sun 11
Hainan Cham	huq	to shoot	1172	70	na⁵⁵	1	n a ⁵⁵	na 55
Hainan Cham	huq	to die, be dead	1494	75	ta:yʔ³²	1	t a: y ʔ ³²	ta:yʔ 32
Hainan Cham	huq	to live, be alive	1422	76	tʰiuʔ⁴³	1	tʰ i u ʔ ⁴³	tʰiuʔ 43
Hainan Cham	huq	to plant	1486	84	pia³³	25?	p i a ³³	pia 33
Hainan Cham	huq	to swim	1439	9	luai³³ʔai³³	29	l u a i ³³ ʔ a i ³³	luai 33 ʔai 33
Hainan Cham	huq	to buy	1869	91	pʰiay¹¹	1	pʰ i a y ¹¹	pʰiay 11
Hainan Cham	huq	to fall	1280	95	law¹¹pʰi⁵⁵	1	l a w ¹¹ pʰ i ⁵⁵	law 11 pʰi 55
Hainan Cham	huq	dog	2009	96	ʔa¹¹sau³³	1	ʔ a ¹¹ s a u ³³	ʔa 11 sau 33
Hainan Cham	huq	bird	937	97	nuʔ²⁴	1	n u ʔ ²⁴	nuʔ 24
Hainan Cham	huq	egg	744	98	pʰo⁵⁵	1	pʰ o ⁵⁵	pʰo 55
Hainan Cham	huq	feather	1201	99	pʰiɣ¹¹	1	pʰ i ɣ ¹¹	pʰiɣ 11
Indonesian	ind	hand	1277	1	taŋan	18	t a ŋ a n	
Indonesian	ind	dirty	1230	10	kotor	31	k o t o r	
Indonesian	ind	wing	1257	100	sayap	26	s a y a p	
Indonesian	ind	to fly	1441	101	terbaŋ	18	t e r b a ŋ	
Indonesian	ind	rat	1490	102	tikus	22	t i k u s	
Indonesian	ind	meat/flesh	634	103	dagiŋ	26	d a g i ŋ	
Indonesian	ind	fat/grease	1282	104	lemak	24	l e m a k	
Indonesian	ind	tail	1220	105	ekor	1	e k o r	
Indonesian	ind	snake	730	106	ular	2	u l a r	
Indonesian	ind	worm (earthworm)	1219	107	caciŋ	23	c a c i ŋ	
Indonesian	ind	louse	1392	108	kutu	1	k u t u	
Indonesian	ind	mosquito	1509	109	ñamuk	1	ñ a m u k	
Indonesian	ind	dust	2	11	debu	1	d e b u	
Indonesian	ind	spider	843	110	laba-laba	1	l a b a l a b a	
Indonesian	ind	fish	227	111	ikan	1	i k a n	
Indonesian	ind	rotten	1728	112	busuk	56	b u s u k	
Indonesian	ind	branch	1531	113	dahan	1	d a h a n	
Indonesian	ind	leaf	628	114	daun	1	d a u n	
Indonesian	ind	root	670	115	urat	1	u r a t	akar 2
Indonesian	ind	flower	239	116	buŋa	1	b u ŋ a	
Indonesian	ind	fruit	1507	117	buah-buahan	1	b u a h b u a h a n	
Indonesian	ind	grass	606	118	rumput	27	r u m p u t	
Indonesian	ind	earth/soil	1228	119	tanah	1	t a n a h	
Indonesian	ind	skin	763	12	kulit	1	k u l i t	
Indonesian	ind	stone	857	120	batu	1	b a t u	
Indonesian	ind	sand	671	121	pasir	18	p a s i r	
Indonesian	ind	water	948	122	air	2	a i r	
Indonesian	ind	to flow	2003	123	meŋalir	1	m e ŋ a l i r	
Indonesian	ind	sea	1474	124	laut	6	l a u t	
Indonesian	ind	salt	1274	125	garam	18	g a r a m	
Indonesian	ind	lake	624	126	danau	1	d a n a u	
Indonesian	ind	woods/forest	420	127	rimba	37	r i m b a	hutan 36
Indonesian	ind	sky	1732	128	laŋit	1	l a ŋ i t	%laŋit
Indonesian	ind	moon	1313	129	bulan	1	b u l a n	
Indonesian	ind	back	1291	13	belakaŋ	27	b e l a k a ŋ	
Indonesian	ind	star	1430	130	bintaŋ	1	b i n t a ŋ	
Indonesian	ind	cloud	1489	131	awan	1	a w a n	
Indonesian	ind	fog	249	132	kabut	1	k a b u t	
Indonesian	ind	rain	658	133	hujan	1	h u j a n	
Indonesian	ind	thunder	1150	134	gemuruh	1	g e m u r u h	
Indonesian	ind	lightning	1654	135	kilat	1	k i l a t	
Indonesian	ind	wind	960	136	aŋin	1	a ŋ i n	
Indonesian	ind	to blow	175	137	meniup	1	m e n i u p	
Indonesian	ind	warm	1232	138	panas	1	p a n a s	
Indonesian	ind	cold	1287	139	diŋin	1	d i ŋ i n	
Indonesian	ind	belly	1251	14	perut	32	p e r u t	
Indonesian	ind	dry	1398	140	keriŋ	22	k e r i ŋ	
Indonesian	ind	wet	1726	141	basah	1	b a s a h	
Indonesian	ind	heavy	1210	142	berat	1	b e r a t	
Indonesian	ind	fire	221	143	api	1	a p i	
Indonesian	ind	to burn	2102	144	membakar	25	m e m b a k a r	%membakar
Indonesian	ind	smoke	778	145	asap	49	a s a p	
Indonesian	ind	ash	646	146	abu	1	a b u	
Indonesian	ind	black	163	147	hitam	1	h i t a m	
Indonesian	ind	white	1335	148	putih	1	p u t i h	
Indonesian	ind	red	156	149	merah	1	m e r a h	
Indonesian	ind	bone	1394	15	tulaŋ	1	t u l a ŋ	
Indonesian	ind	yellow	1424	150	kuniŋ	1	k u n i ŋ	
Indonesian	ind	green	1425	151	hijau	25	h i j a u	
Indonesian	ind	small	1246	152	kecil	28	k e c i l	
Indonesian	ind	big	1202	153	besar	28	b e s a r	
Indonesian	ind	short	1645	154	pendek	68	p e n d e k	
Indonesian	ind	long	1203	155	panjaŋ	24	p a n j a ŋ	
Indonesian	ind	thin	1400	156	tipis	1	t i p i s	
Indonesian	ind	thick	1244	157	tebal	26	t e b a l	
Indonesian	ind	narrow	1267	158	sempit	68	s e m p i t	
Indonesian	ind	wide	1243	159	lebar	1	l e b a r	luas 42
Indonesian	ind	intestines	1991	16	isi perut	24	i s i _ p e r u t	usus 24; usus kecil 24; usus besar 24; perut 24; lambuŋ 24
Indonesian	ind	painful, sick	2103	160	sakit	1	s a k i t	
Indonesian	ind	shy, ashamed	487	161	malu	20	m a l u	
Indonesian	ind	old	1229	162	tua	1	t u a	
Indonesian	ind	new	1231	163	baru	1	b a r u	
Indonesian	ind	good	1035	164	baik	33	b a i k	bagus 31
Indonesian	ind	bad, evil	1292	165	jahat	1	j a h a t	
Indonesian	ind	correct, true	1725	166	benar	1	b e n a r	
Indonesian	ind	night	1233	167	malam	20	m a l a m	
Indonesian	ind	day	1225	168	hari	17	h a r i	
Indonesian	ind	year	1226	169	tahun	1	t a h u n	
Indonesian	ind	liver	1224	17	hati	1	h a t i	
Indonesian	ind	when?	1238	170	kapan	12	k a p a n	%kapan
Indonesian	ind	to hide	602	171	sembuñi	1	s e m b u ñ i	
Indonesian	ind	to climb	1102	172	naik	1	n a i k	
Indonesian	ind	at	1461	173	di	20	d i	
Indonesian	ind	in, inside	1606	174	di dalam	1	d i _ d a l a m	
Indonesian	ind	above	1741	175	di atas	1	d i _ a t a s	
Indonesian	ind	below	1485	176	di bawah	1	d i _ b a w a h	
Indonesian	ind	this	1214	177	ini	1	i n i	
Indonesian	ind	that	78	178	itu	16	i t u	
Indonesian	ind	near	1942	179	dekat	28	d e k a t	
Indonesian	ind	breast	1402	18	dada	12	d a d a	susu 1
Indonesian	ind	far	1406	180	jauh	1	j a u h	
Indonesian	ind	where?	1237	181	di mana	20	d i _ m a n a	
Indonesian	ind	I	1209	182	aku	1	a k u	saya 11
Indonesian	ind	he/she	262	184	dia	18	d i a	
Indonesian	ind	we	1212	185	kami	2	k a m i	kita 1
Indonesian	ind	you	1213	186	eŋkau	21	e ŋ k a u	kamu 1
Indonesian	ind	they	817	187	mereka	16	m e r e k a	%mereka
Indonesian	ind	what?	1236	188	apa	1	a p a	
Indonesian	ind	who?	1235	189	siapa	12	s i a p a	
Indonesian	ind	shoulder	1482	19	bahu	17	b a h u	
Indonesian	ind	other	197	190	lain	2	l a i n	
Indonesian	ind	all	98	191	semua	33	s e m u a	%semua
Indonesian	ind	and	1577	192	dan	18	d a n	
Indonesian	ind	if	1459	193	kalau	14	k a l a u	
Indonesian	ind	how?	1239	194	bagaimana	23	b a g a i m a n a	
Indonesian	ind	no, not	1269	195	bukan	26	b u k a n	tidak 68
Indonesian	ind	to count	1420	196	meŋhituŋ	31	m e ŋ h i t u ŋ	
Indonesian	ind	One	1493	197	satu	16	s a t u	
Indonesian	ind	Two	1498	198	dua	1	d u a	
Indonesian	ind	Three	492	199	tiga	8	t i g a	
Indonesian	ind	left	244	2	kiri	1	k i r i	
Indonesian	ind	to know, be knowledgeable	1410	20	tahu	1	t a h u	
Indonesian	ind	Four	1500	200	empat	1	e m p a t	
Indonesian	ind	Five	493	201	lima	1	l i m a	
Indonesian	ind	Six	1703	202	enam	1	e n a m	
Indonesian	ind	Seven	1704	203	tujuh	4	t u j u h	
Indonesian	ind	Eight	1705	204	delapan	4	d e l a p a n	
Indonesian	ind	Nine	1483	205	sembilan	10	s e m b i l a n	
Indonesian	ind	Ten	1515	206	sepuluh	5	s e p u l u h	
Indonesian	ind	Twenty	1710	207	dua puluh	3,  6	d u a _ p u l u h	
Indonesian	ind	Fifty	1717	208	lima puluh	1,  2	l i m a _ p u l u h	
Indonesian	ind	One Hundred	1634	209	seratus	4	s e r a t u s	
Indonesian	ind	to think	2271	21	memikir	22	m e m i k i r	%memikir
Indonesian	ind	One Thousand	1843	210	seribu	5	s e r i b u	
Indonesian	ind	to fear	1419	22	takut	1	t a k u t	
Indonesian	ind	blood	946	23	darah	1	d a r a h	
Indonesian	ind	head	1256	24	kepala	45	k e p a l a	%kepala
Indonesian	ind	neck	1333	25	leher	1	l e h e r	
Indonesian	ind	hair	1040	26	rambut	20	r a m b u t	
Indonesian	ind	nose	1221	27	hiduŋ	1	h i d u ŋ	
Indonesian	ind	to breathe	1407	28	bernafas	29	b e r n a f a s	%bernafas
Indonesian	ind	to sniff, smell	375	29	mencium	30	m e n c i u m	
Indonesian	ind	right	1019	3	kanan	1	k a n a n	
Indonesian	ind	mouth	674	30	mulut	27	m u l u t	
Indonesian	ind	tooth	1380	31	gigi	17	g i g i	
Indonesian	ind	tongue	1205	32	lidah	4,  31	l i d a h	
Indonesian	ind	to laugh	1355	33	ketawa	1	k e t a w a	
Indonesian	ind	to cry	1839	34	menaŋis	1	m e n a ŋ i s	
Indonesian	ind	to vomit	1278	35	muntah	1	m u n t a h	
Indonesian	ind	to spit	1440	36	meludahi	1	m e l u d a h i	
Indonesian	ind	to eat	1336	37	makan	1	m a k a n	
Indonesian	ind	to chew	321	38	meŋuñah	16	m e ŋ u ñ a h	
Indonesian	ind	to cook	1100	39	memasak	19	m e m a s a k	
Indonesian	ind	leg/foot	2098	4	kaki	1	k a k i	
Indonesian	ind	to drink	1401	40	minum	1	m i n u m	
Indonesian	ind	to bite	1403	41	meŋgigit	21	m e ŋ g i g i t	
Indonesian	ind	to suck	1421	42	meŋisap	1	m e ŋ i s a p	
Indonesian	ind	ear	1247	43	teliŋa	1	t e l i ŋ a	%kupiŋ 15
Indonesian	ind	to hear	1408	44	mendeŋar	1	m e n d e ŋ a r	
Indonesian	ind	eye	1248	45	mata	1	m a t a	
Indonesian	ind	to see	1409	46	melihat	23	m e l i h a t	
Indonesian	ind	to yawn	1028	47	meŋguap	1	m e ŋ g u a p	
Indonesian	ind	to sleep	1585	48	tidur	1	t i d u r	
Indonesian	ind	to lie down	1411	49	berbariŋ	28	b e r b a r i ŋ	
Indonesian	ind	to walk	1443	5	berjalan	21	b e r j a l a n	
Indonesian	ind	to dream	1920	50	mimpi	1	m i m p i	
Indonesian	ind	to sit	1416	51	menduduk	35	m e n d u d u k	
Indonesian	ind	to stand	1442	52	berdiri	1	b e r d i r i	
Indonesian	ind	person/human being	683	53	oraŋ	20	o r a ŋ	
Indonesian	ind	man/male	1554	54	laki-laki	2	l a k i l a k i	
Indonesian	ind	woman/female	962	55	perempuan	29	p e r e m p u a n	
Indonesian	ind	child	2099	56	anak	1	a n a k	
Indonesian	ind	husband	1200	57	suami	42	s u a m i	%suami
Indonesian	ind	wife	1199	58	isteri	33	i s t e r i	%isteri
Indonesian	ind	road/path	667	6	jalan	1	j a l a n	
Indonesian	ind	father	1217	60	bapak	5	b a p a k	ayah 20
Indonesian	ind	house	1252	61	rumah	1	r u m a h	
Indonesian	ind	thatch/roof	2100	62	atap	1	a t a p	
Indonesian	ind	name	1405	63	nama	12	n a m a	%nama
Indonesian	ind	rope	1218	65	tali	1	t a l i	
Indonesian	ind	to tie up, fasten	1094	66	meŋikat	1	m e ŋ i k a t	
Indonesian	ind	to sew	1457	67	menjahit	2	m e n j a h i t	
Indonesian	ind	needle	1382	68	jarum	1	j a r u m	
Indonesian	ind	to hunt	1435	69	berburu	23	b e r b u r u	
Indonesian	ind	to come	1446	7	mendataŋ	14	m e n d a t a ŋ	ikut 14; serta 14; mendataŋi 14; mendekati 14; dataŋ 14
Indonesian	ind	to shoot	1172	70	menembak	8	m e n e m b a k	
Indonesian	ind	to stab, pierce	1434	71	menusuk	1,  49	m e n u s u k	
Indonesian	ind	to hit	1433	72	memukul	27	m e m u k u l	
Indonesian	ind	to steal	713	73	mencuri	19	m e n c u r i	%mencuri
Indonesian	ind	to kill	1417	74	membunuh	1	m e m b u n u h	
Indonesian	ind	to die, be dead	1494	75	mati	1	m a t i	
Indonesian	ind	to live, be alive	1422	76	hidup	1	h i d u p	
Indonesian	ind	to scratch	1436	77	meŋgarut	20	m e ŋ g a r u t	
Indonesian	ind	to cut, hack	1432	78	memotoŋ	41	m e m o t o ŋ	
Indonesian	ind	stick/wood	1295	79	kayu	1	k a y u	
Indonesian	ind	to turn	1588	8	belok	24	b e l o k	
Indonesian	ind	to split	1437	80	membelah	1	m e m b e l a h	
Indonesian	ind	sharp	1396	81	tajam	1	t a j a m	
Indonesian	ind	dull, blunt	379	82	tumpul	3	t u m p u l	
