concept,doculect,counterpart,cogid,lpID
to laugh,Maloh,tatawa,1,2305
to cry,Maloh,a-naŋis,1,2014
to eat,Maloh,aŋkán,1,2094
to drink,Maloh,ma-iñum,1,2083
to suck,Maloh,mañusuʔ,1,2669
ear,Maloh,taliŋa,1,519
to hear,Maloh,liŋar,1,2181
eye,Maloh,mata,1,564
to walk,Maloh,lambaʔ,42,2793
to sit,Maloh,dudúk,35,2501
person/human being,Maloh,mantuari,1,1345
woman/female,Maloh,babaiʔiŋé,1,3082
child,Maloh,anak,1,337
wife,Maloh,baiʔiŋé,5,3027
mother,Maloh,induʔ,10,1144
road/path,Maloh,dalan,1,1434
father,Maloh,amaʔ,1,609
house,Maloh,sau,3,861
name,Maloh,asan,1,1168
rope,Maloh,tali,1,1460
"to tie up, fasten",Maloh,miŋket,1,2747
to sew,Maloh,mandait,2,2464
needle,Maloh,darum,1,1229
to hunt,Maloh,mansuʔ,36,2248
to shoot,Maloh,manimbak,8,2487
to kill,Maloh,bunoʔ,1,2260
"to die, be dead",Maloh,maté,1,2048
"to live, be alive",Maloh,idup,1,2351
stick/wood,Maloh,kayu,1,1728
to split,Maloh,balaʔ,1,2583
sharp,Maloh,bataram,1,1545
to work,Maloh,karaja,23,2815
to plant,Maloh,tanam,2,2386
to swell,Maloh,kambaŋ,20,2686
to squeeze,Maloh,mamaras,1,2603
to hold,Maloh,maŋkam,1,2236
to dig,Maloh,maŋali,1,2056
to buy,Maloh,bali,1,1919
dog,Maloh,asu,1,458
bird,Maloh,buroŋ,17,262
egg,Maloh,intaror,1,545
feather,Maloh,bulu,1,616
hand,Manggarai,limé,1,801
dirty,Manggarai,saki,1,433
wing,Manggarai,lebé,4,3064
to fly,Manggarai,lélap,4,2151
rat,Manggarai,belawo,1,1375
meat/flesh,Manggarai,ici,31,1097
tail,Manggarai,iko,1,1742
snake,Manggarai,ular,2,1687
louse,Manggarai,utu,1,1082
mosquito,Manggarai,namok,1,1128
fish,Manggarai,ikaŋ,1,656
rotten,Manggarai,wau,3,1490
branch,Manggarai,paŋa,22,317
leaf,Manggarai,sauŋ,1,979
root,Manggarai,wake,2,1444
flower,Manggarai,wela,4,685
fruit,Manggarai,wua,1,703
earth/soil,Manggarai,tana,1,532
skin,Manggarai,loké,36,1616
stone,Manggarai,watu,1,1734
water,Manggarai,waé,2,2886
sea,Manggarai,tacik,1,1526
salt,Manggarai,ciʔe,1,1493
lake,Manggarai,sano,1,964
sky,Manggarai,awaŋ,7,1633
moon,Manggarai,wulaŋ,1,1115
star,Manggarai,ntala,4,1720
rain,Manggarai,usaŋ,1,1356
lightning,Manggarai,ndilap,1,1038
belly,Manggarai,bara,4,210
wet,Manggarai,baca,1,2910
fire,Manggarai,api,1,633
black,Manggarai,miteŋ,1,267
bone,Manggarai,toko,3,307
big,Manggarai,mésé,4,237
long,Manggarai,léwé,6,1077
thin,Manggarai,laroŋ,1,1805
intestines,Manggarai,tuka,4,943
"shy, ashamed",Manggarai,ritak,1,1608
old,Manggarai,tuʔa,1,1304
new,Manggarai,weru,1,1247
good,Manggarai,dia,43,728
"bad, evil",Manggarai,daʔat,1,184
"correct, true",Manggarai,tuʔu,6,400
day,Manggarai,leso,24,418
year,Manggarai,ntauŋ,1,3126
liver,Manggarai,ati,1,1055
when?,Manggarai,cai pisa,1,2956
to climb,Manggarai,tuké,20,1957
at,Manggarai,one,25,157
"in, inside",Manggarai,délem,1,924
above,Manggarai,éta,5,102
below,Manggarai,wa,1,220
breast,Manggarai,cucu,1,330
I,Manggarai,aku,1,21
thou,Manggarai,hau,1,1822
he/she,Manggarai,h|ia,1,816
we,Manggarai,ita,1,2897
you,Manggarai,meu,13,3161
they,Manggarai,isa,1,1776
what?,Manggarai,apa,1,2929
who?,Manggarai,cei|ŋ,1,2998
and,Manggarai,agu,4,131
to count,Manggarai,bilaŋ,1,1997
One,Manggarai,ca,1,39
Two,Manggarai,sua,1,94
Three,Manggarai,telu,1,82
left,Manggarai,léo,4,996
Four,Manggarai,pat,1,10
Five,Manggarai,lima,1,7
Six,Manggarai,enem,1,73
Seven,Manggarai,pitu,1,70
Eight,Manggarai,alo,3,1
Ten,Manggarai,cempulu,5,77
blood,Manggarai,dara,1,289
head,Manggarai,ulu,1,825
hair,Manggarai,wuk,1,781
nose,Manggarai,isuŋ,1,1287
to breathe,Manggarai,nai,4,1905
right,Manggarai,wanaŋ,1,1417
tooth,Manggarai,ŋis,1,2860
tongue,Manggarai,l|ema,6,2845
to laugh,Manggarai,tawa,1,2305
to chew,Manggarai,mama,1,1931
leg/foot,Manggarai,waʔi,1,1018
to drink,Manggarai,inuŋ,1,2083
ear,Manggarai,tilu,4,519
to hear,Manggarai,deŋé,1,2181
eye,Manggarai,mata,1,564
to yawn,Manggarai,ŋoap,1,2831
to walk,Manggarai,lako,1,2794
to dream,Manggarai,nipi,1,2070
to sit,Manggarai,lonto,9,2519
person/human being,Manggarai,ata,4,1345
woman/female,Manggarai,wina,1,3082
child,Manggarai,anak,1,337
road/path,Manggarai,salaŋ,1,1434
father,Manggarai,ema,1,609
name,Manggarai,ŋasaŋ,1,1168
rope,Manggarai,wase,27,1461
"to tie up, fasten",Manggarai,poŋo,5,2753
to sew,Manggarai,jaʔik,2,2464
needle,Manggarai,jaruŋ,1,1229
to come,Manggarai,cai,1,1965
to shoot,Manggarai,pana,1,2484
to steal,Manggarai,tako,1,2650
"to die, be dead",Manggarai,mata,1,2048
stick/wood,Manggarai,haju,1,1728
"dull, blunt",Manggarai,dumpul,3,492
to choose,Manggarai,lir,1,1947
to grow,Manggarai,todo,1,2167
to swell,Manggarai,bara,1,2685
to squeeze,Manggarai,kedur,3,2610
to buy,Manggarai,weli,1,1919
"to open, uncover",Manggarai,céŋka,1,2378
"to pound, beat",Manggarai,tuk,2,2412
to fall,Manggarai,paʔu,23,2115
dog,Manggarai,acu,1,458
egg,Manggarai,ruha,1,558
feather,Manggarai,wulu,1,616
hand,Maori,ringa,1,808
wing,Maori,parirau,9,3075
to fly,Maori,rere,11,2151
rat,Maori,kiore,12,1382
meat/flesh,Maori,kiko,10,1107
fat/grease,Maori,ngako,14,602
tail,Maori,whiore,10,1750
worm (earthworm),Maori,noke,7,3119
louse,Maori,kutu,1,1082
mosquito,Maori,waeroa,54,1137
dust,Maori,pu|ehu,1,514
spider,Maori,pungaawerewere,1,1712
fish,Maori,ika,1,656
rotten,Maori,pirau,15,1485
branch,Maori,manga,3,317
leaf,Maori,rau,1,980
root,Maori,paki|aka,2,1444
flower,Maori,puaawai,1,676
fruit,Maori,hua,1,703
grass,Maori,karaaihe,56,753
earth/soil,Maori,oneone,35,541
skin,Maori,kiri,1,1616
stone,Maori,koowhatu,1,1734
sand,Maori,one,1,1505
water,Maori,wai,2,2886
to flow,Maori,tere,10,2138
sea,Maori,moana,10,1540
salt,Maori,tote,20,1497
lake,Maori,roto,6,971
woods/forest,Maori,ngahere,16,3107
sky,Maori,rangi,1,1626
moon,Maori,marama,7,1123
back,Maori,tuaraa,12,174
star,Maori,whetuu,1,1717
cloud,Maori,kapua,67,361
rain,Maori,ua,1,1356
thunder,Maori,whatitiri,14,1839
lightning,Maori,uira,2,1047
wind,Maori,hau,10,3043
warm,Maori,mahana,1,2862
dry,Maori,maroke,13,480
wet,Maori,maakuu,10,2917
fire,Maori,ahi,1,633
to burn,Maori,tahu,8,1916
smoke,Maori,au|ahi,2,1674
ash,Maori,pungarehu,1,142
red,Maori,whero,36,1408
small,Maori,iti,66,1639
big,Maori,nui,11,246
short,Maori,hakahaka,10,1572
long,Maori,roa,12,1073
thin,Maori,rahirahi,5,1803
thick,Maori,matotoru,3,1791
narrow,Maori,whaaiti,9,1174
"shy, ashamed",Maori,whaka|maa,1,1609
new,Maori,hoou,1,1247
good,Maori,pai,76,725
"bad, evil",Maori,kino,9,187
"correct, true",Maori,tika,9,405
night,Maori,poo,1,1263
day,Maori,ao,5,429
year,Maori,tau,1,3126
liver,Maori,ate,1,1055
when?,Maori,aahea,5,2952
to climb,Maori,piki,6,1954
at,Maori,i,1,159
above,Maori,i runga,9,104
below,Maori,i raro,8,222
that,Maori,teenaa,1,1754
near,Maori,tata,9,1200
breast,Maori,uu,1,331
I,Maori,au,1,22
thou,Maori,koe,1,1820
he/she,Maori,ia,1,816
we,Maori,taaua,29,2902
you,Maori,koorua,16,3169
they,Maori,raaua,17,1779
what?,Maori,aha,1,2930
who?,Maori,wai,1,3000
shoulder,Maori,pakihiwi,8,1587
all,Maori,katoa,13,115
and,Maori,me,2,130
if,Maori,me,5,908
how?,Maori,peehea,11,878
"no, not",Maori,kaahore,11,1278
to count,Maori,tatau,8,2004
Two,Maori,rua,1,94
Three,Maori,toru,1,82
left,Maori,mauii,1,997
"to know, be knowledgeable",Maori,moohio,52,2293
Five,Maori,rima,1,7
Six,Maori,ono,1,73
Seven,Maori,whitu,1,70
Eight,Maori,waru,3,1
Ten,Maori,ngahuru,5,77
Fifty,Maori,rima tekau,1,4
One Hundred,Maori,rau,2,51
One Thousand,Maori,mano,2,68
to fear,Maori,mataku,1,2121
blood,Maori,toto,4,293
head,Maori,upoko,10,830
neck,Maori,ua,18,1215
nose,Maori,ihu,1,1291
"to sniff, smell",Maori,hongi,9,2546
mouth,Maori,waha,1,1153
tooth,Maori,niho,1,2849
tongue,Maori,arero,15,2840
to laugh,Maori,kata,7,2303
to cry,Maori,tangi,1,2014
to vomit,Maori,ruaki,8,2781
to spit,Maori,tuha,15,2568
to eat,Maori,kai,1,2094
to cook,Maori,tao,10,1985
leg/foot,Maori,waewae,1,1018
to drink,Maori,inu,1,2083
to bite,Maori,ngau,42,1856
to suck,Maori,ngote,9,2680
ear,Maori,taringa,1,519
to hear,Maori,rongo,1,2180
eye,Maori,mata,1,564
to see,Maori,kite,1,2448
to yawn,Maori,haamama,1,2834
to sleep,Maori,moe,10,2529
to lie down,Maori,takoto,7,2339
to walk,Maori,haere-a-waewae,6,2802
to sit,Maori,noho,16,2509
to stand,Maori,tuu,2,2640
man/male,Maori,taane,11,1087
child,Maori,tamaiti,6,346
husband,Maori,taane,14,894
wife,Maori,wahine,5,3027
mother,Maori,whaea,6,1147
road/path,Maori,ara,1,1434
father,Maori,matua,9,613
house,Maori,whare,14,856
name,Maori,ingoa,6,1171
to say,Maori,koorero,11,2423
rope,Maori,taura,9,1460
"to tie up, fasten",Maori,herehere,43,2759
to sew,Maori,tui,13,2467
needle,Maori,ngira,16,1240
to hunt,Maori,whaiwhai,6,2250
to come,Maori,haere mai,1,1967
to shoot,Maori,whana,1,2484
"to stab, pierce",Maori,oka,8,2622
to hit,Maori,patu,7,2212
to steal,Maori,taahae,5,2664
to kill,Maori,patu,9,2259
"to die, be dead",Maori,mate,1,2048
"to live, be alive",Maori,ora,6,2361
to scratch,Maori,rakuraku,9,2445
"to cut, hack",Maori,taa,12,2033
stick/wood,Maori,raa|kau,1,1728
to turn,Maori,huri,15,2774
to split,Maori,waawaahi,4,2587
"dull, blunt",Maori,puuhuki,18,496
to work,Maori,mahi,54,2821
to plant,Maori,too,4,2398
to choose,Maori,whiri,1,1942
to grow,Maori,tupu,1,2164
to swell,Maori,puku,24,2683
to swim,Maori,kauhoe,5,2707
to dig,Maori,keri,1,2056
to buy,Maori,hoko,7,1926
"to open, uncover",Maori,huaki,8,2379
"to pound, beat",Maori,tuki,2,2412
to fall,Maori,makere,10,2116
dog,Maori,kurii,7,465
bird,Maori,manu,1,255
feather,Maori,huru-manu,1,616
hand,Maranao,lima,1,801
wing,Maranao,papak,33,3059
to fly,Maranao,layog,22,2157
tail,Maranao,ikog,1,1742
snake,Maranao,nipay,1,1689
louse,Maranao,koto,1,1082
mosquito,Maranao,reŋit,21,1131
spider,Maranao,lalawaq,1,1701
fish,Maranao,sedaq,18,670
rotten,Maranao,gabok,20,1478
branch,Maranao,saŋa,2,317
leaf,Maranao,raqon,1,979
root,Maranao,dalig,9,1454
flower,Maranao,bolak,22,676
fruit,Maranao,boŋa,9,703
skin,Maranao,anit,2,1613
stone,Maranao,wato,1,1734
sand,Maranao,peted,22,1520
sea,Maranao,ragat,25,1524
salt,Maranao,asin,3,1493
lake,Maranao,lanaw,1,964
woods/forest,Maranao,kalasan,1,3096
sky,Maranao,laŋit,1,1626
moon,Maranao,olan,1,1115
back,Maranao,likod,1,164
star,Maranao,bitoqon,1,1717
cloud,Maranao,gabon,1,361
rain,Maranao,oran,1,1356
thunder,Maranao,dagoqoŋ,2,1837
lightning,Maranao,kilat,1,1038
wind,Maranao,aŋin,1,3040
dry,Maranao,ma-gaŋo,1,480
wet,Maranao,basaq,1,2910
fire,Maranao,apoi,1,633
smoke,Maranao,bel,1,1677
black,Maranao,ma-item,1,267
white,Maranao,ma-potiq,1,2984
red,Maranao,ma-rigaq,1,1394
bone,Maranao,tolan,1,303
yellow,Maranao,dolaw,24,3137
green,Maranao,gadoŋ,28,765
small,Maranao,ma-itek,1,1652
big,Maranao,dakolaq,22,238
short,Maranao,ma-babaq,54,1568
long,Maranao,ma-labaq,27,1064
thin,Maranao,ma-nipis,1,1799
thick,Maranao,ma-kapal,1,1790
narrow,Maranao,ma-simpit,1,1183
wide,Maranao,ma-belaŋ,13,3009
intestines,Maranao,tinaqi,1,941
"painful, sick",Maranao,ma-sakit,1,1331
"shy, ashamed",Maranao,ma-mala,1,1598
old,Maranao,ma-toqa,1,1304
new,Maranao,bego,1,1247
good,Maranao,ma-pia,1,717
"bad, evil",Maranao,ma-rataq,1,184
year,Maranao,ragon,1,3126
liver,Maranao,atay,1,1055
to climb,Maranao,ma-manik,1,1958
below,Maranao,babaq,1,220
this,Maranao,ini,1,1810
that,Maranao,anan,1,1754
near,Maranao,ma-rani,1,1194
breast,Maranao,soso,1,330
I,Maranao,ako,1,21
thou,Maranao,ka,1,1820
we,Maranao,kita,1,2897
they,Maranao,siran,1,1776
shoulder,Maranao,waga,1,1581
"no, not",Maranao,diq,2,1276
to count,Maranao,bilaŋ,1,1997
One,Maranao,isa,1,39
Two,Maranao,doa,1,92
Three,Maranao,telo,1,82
left,Maranao,diwaŋ,24,1004
"to know, be knowledgeable",Maranao,bentaw,1,2294
Four,Maranao,pat,1,10
Five,Maranao,lima,1,7
Six,Maranao,nem,1,73
Seven,Maranao,pito,1,70
Eight,Maranao,walo,3,1
One Hundred,Maranao,gatos,4,48
blood,Maranao,rogoq,16,285
head,Maranao,olo,1,825
neck,Maranao,lig,1,1210
hair,Maranao,bok,1,781
nose,Maranao,ŋ|iroŋ,27,1287
to breathe,Maranao,peŋ-gi|nawa,1,1880
right,Maranao,kawanan,1,1417
tooth,Maranao,ŋipen,1,2849
tongue,Maranao,dilaq,4,2840
to laugh,Maranao,kalaq,43,2303
to eat,Maranao,kan,1,2094
to chew,Maranao,sepaq,17,1932
to cook,Maranao,lotoq,20,1977
leg/foot,Maranao,aqi,1,1017
to drink,Maranao,inom,1,2083
to bite,Maranao,kekeb,36,1850
to suck,Maranao,sosop,1,2669
ear,Maranao,taŋila,1,519
to hear,Maranao,makineg,14,2182
eye,Maranao,mata,1,564
to sleep,Maranao,torog,1,2523
to lie down,Maranao,igaq,22,2340
to walk,Maranao,lalakaw,1,2794
to dream,Maranao,taginep,30,2074
to stand,Maranao,i|rigi,1,2635
person/human being,Maranao,taw,1,1345
man/male,Maranao,mama,39,1088
woman/female,Maranao,bebay,1,3081
child,Maranao,bataq,16,337
husband,Maranao,kawiŋ,33,888
wife,Maranao,kawiŋ,24,3026
mother,Maranao,inaq,1,1143
road/path,Maranao,lalan,1,1434
father,Maranao,amaq,1,609
house,Maranao,walay,14,856
thatch/roof,Maranao,atep,1,1761
name,Maranao,ŋaran,1,1168
rope,Maranao,tali,1,1460
"to tie up, fasten",Maranao,iket,1,2747
to sew,Maranao,pamanaqi,38,2468
needle,Maranao,ragom,1,1229
to hunt,Maranao,anop,1,2248
to come,Maranao,danon,14,1969
to shoot,Maranao,timbak,8,2487
"to stab, pierce",Maranao,sandak,30,2622
to steal,Maranao,panekew,1,2660
to kill,Maranao,bonoq,1,2260
"to die, be dead",Maranao,matay,1,2048
"to live, be alive",Maranao,oiag,16,2366
stick/wood,Maranao,kayu,1,1728
to split,Maranao,sipak,9,2579
sharp,Maranao,tarem,1,1545
"dull, blunt",Maranao,tepol,3,492
to choose,Maranao,piliq,1,1942
to grow,Maranao,toq,1,2168
to swell,Maranao,kembaŋ,20,2686
to swim,Maranao,laŋoy,1,2697
to dig,Maranao,kali,1,2056
to buy,Maranao,mamasa,22,1927
"to open, uncover",Maranao,okab,28,2370
"to pound, beat",Maranao,dakdak,8,2409
to fall,Maranao,olog,34,2102
dog,Maranao,aso,1,458
egg,Maranao,orak,27,559
feather,Maranao,bolbol,1,614
hand,Marovo,lima-,1,801
dirty,Marovo,nindze,72,449
wing,Marovo,cacarava-,51,3076
to fly,Marovo,tsarava,48,2158
rat,Marovo,kutu,3,1383
meat/flesh,Marovo,mbɔrambɔra-,48,1112
fat/grease,Marovo,ndeana-,18,596
tail,Marovo,ciku-,13,1742
snake,Marovo,nɔki,19,1693
worm (earthworm),Marovo,nokinoki,28,3123
louse,Marovo,hutu,1,1082
mosquito,Marovo,nderi,43,1138
dust,Marovo,kavuru,21,503
spider,Marovo,kukaere,41,1712
fish,Marovo,ihana,1,656
branch,Marovo,raŋga,1,325
leaf,Marovo,rokoroko,25,994
fruit,Marovo,ure,1,712
grass,Marovo,tsetseu,17,754
sand,Marovo,keoro,53,1521
water,Marovo,kavɔ,35,2884
to flow,Marovo,totolo,15,2140
sea,Marovo,indere karaka,15,1541
lake,Marovo,kopi,27,974
woods/forest,Marovo,ŋgoana,48,3096
sky,Marovo,ɣaleɣaleanarane,14,1632
moon,Marovo,paleke,34,1124
back,Marovo,kakandɔ-,16,178
star,Marovo,tsēru,38,1724
cloud,Marovo,cokoro,19,367
fog,Marovo,ɣambu,1,689
rain,Marovo,umbata,8,1367
lightning,Marovo,mandava,39,1052
wind,Marovo,are,50,3043
to blow,Marovo,ivua,1,1865
warm,Marovo,reka,58,2876
cold,Marovo,manombu,58,388
belly,Marovo,tia-,1,195
dry,Marovo,popa,18,483
wet,Marovo,mɔhu,17,2917
heavy,Marovo,puha,40,840
fire,Marovo,ikutsu,28,649
to burn,Marovo,sulua,14,1911
smoke,Marovo,rovu,38,1666
ash,Marovo,ɛmba,13,147
black,Marovo,tsinoko,47,281
white,Marovo,heva,51,2993
red,Marovo,orava,56,1409
bone,Marovo,susuri-,2,309
yellow,Marovo,meava,17,3142
green,Marovo,mbuma,19,772
long,Marovo,hele,17,1074
thin,Marovo,manovisi,1,1799
thick,Marovo,patuara,42,1791
narrow,Marovo,ŋirisi,28,1185
intestines,Marovo,kuru-,17,944
"shy, ashamed",Marovo,kekea,37,1610
old,Marovo,koi|na,15,1313
new,Marovo,haŋguru|na,1,1254
good,Marovo,lea|na,22,732
"correct, true",Marovo,ɣoto,13,402
day,Marovo,rane,6,423
year,Marovo,mburumburu,10,3134
liver,Marovo,kɔla-,8,1056
when?,Marovo,pana isa,1,2957
at,Marovo,pa,8,158
"in, inside",Marovo,pa korapa-na,24,938
above,Marovo,pa ulu-na,19,106
below,Marovo,karu-na,13,230
this,Marovo,pia,18,1817
near,Marovo,tata,9,1200
breast,Marovo,cucu-,1,330
far,Marovo,seu,1,577
where?,Marovo,pa vei,10,2968
thou,Marovo,hoi,1,1823
he/she,Marovo,ia,1,816
we,Marovo,hita,1,2897
you,Marovo,hakisa,1,3175
what?,Marovo,nasa,1,2930
who?,Marovo,e sei,1,3002
other,Marovo,hokiti,20,1325
and,Marovo,mani,2,130
how?,Marovo,vehua,1,878
"no, not",Marovo,kare,17,1278
to count,Marovo,ase,15,1994
One,Marovo,meka,33,41
Three,Marovo,hike,6,84
left,Marovo,hɛnde,16,1009
"to know, be knowledgeable",Marovo,atɛn|ia,35,2287
Four,Marovo,mande,3,15
Five,Marovo,lima,1,7
Six,Marovo,onomo,1,73
Seven,Marovo,juapa,12,72
Eight,Marovo,vesu,15,1
Nine,Marovo,sia,5,37
One Hundred,Marovo,meka ghoghoto,10,54
to think,Marovo,mbalambala,17,2726
One Thousand,Marovo,meka tina,20,61
to fear,Marovo,talokɛte,48,2129
blood,Marovo,njuka-,10,295
neck,Marovo,rua-,1,1215
nose,Marovo,isu-,1,1291
to breathe,Marovo,siŋo,20,1883
"to sniff, smell",Marovo,hina,53,2554
right,Marovo,matao,5,1418
tooth,Marovo,livɔ-,1,2849
tongue,Marovo,mea-,7,2841
to laugh,Marovo,iraŋa,62,2301
to cry,Marovo,ulo,41,2026
to vomit,Marovo,muta,1,2779
to eat,Marovo,ŋɔŋɔ,15,2094
to cook,Marovo,kina,55,1987
leg/foot,Marovo,mahele-,62,1028
to drink,Marovo,mbei,8,2093
to bite,Marovo,usua,31,1855
ear,Marovo,taliŋi-,1,519
to hear,Marovo,avɔso,11,2187
eye,Marovo,mata-,1,564
to see,Marovo,omi,17,2454
to yawn,Marovo,mava,1,2833
to sleep,Marovo,muca,53,2529
to lie down,Marovo,ɛko,11,2328
to walk,Marovo,ɛne,11,2790
to stand,Marovo,tiva,11,2642
person/human being,Marovo,tinoni,10,1349
man/male,Marovo,tinoni,46,1087
child,Marovo,komburu,12,344
husband,Marovo,palabatu,54,898
mother,Marovo,tina-,1,1143
road/path,Marovo,huana,35,1434
father,Marovo,tama-,1,609
house,Marovo,vanua,7,859
thatch/roof,Marovo,cinumba,37,1772
name,Marovo,kila-,25,1168
to say,Marovo,njaman|ia,77,2427
rope,Marovo,iku,15,1465
"to tie up, fasten",Marovo,pir|ia,18,2752
to sew,Marovo,pitipiti,19,2471
to hunt,Marovo,ɛnetsie,44,2256
to come,Marovo,mae,1,1965
to shoot,Marovo,hona,25,2484
"to stab, pierce",Marovo,cova|ia,17,2624
to hit,Marovo,sɛkea,19,2217
to steal,Marovo,ciko,13,2651
to kill,Marovo,valɛŋgua,16,2268
"to die, be dead",Marovo,lɛŋgu,22,2053
"to live, be alive",Marovo,tona,8,2350
"to cut, hack",Marovo,kur|ia,26,2036
stick/wood,Marovo,hae,1,1728
to turn,Marovo,likoco,43,2775
sharp,Marovo,ŋatsu,25,1557
"dull, blunt",Marovo,pako,61,496
to work,Marovo,tavetavete,17,2814
to choose,Marovo,vile,24,1942
to swell,Marovo,mbɔmbɔŋo,42,2691
to squeeze,Marovo,potsoa,31,2611
to hold,Marovo,tiŋan|ia,19,2233
to swim,Marovo,cucuve,12,2712
to dig,Marovo,hɛli,1,2056
to buy,Marovo,holu,1,1919
to fall,Marovo,uke,22,2111
bird,Marovo,ɔlɔkɔ,13,256
egg,Marovo,vɔvɔto-,12,553
feather,Marovo,kalu-,9,621
hand,Masiwang,-niman,1,801
dirty,Masiwang,fofị fofị,4,451
wing,Masiwang,yeun,5,3077
to fly,Masiwang,div,6,2159
rat,Masiwang,milava,1,1376
meat/flesh,Masiwang,-isin,31,1097
tail,Masiwang,efat,5,1751
snake,Masiwang,bufin,10,1696
worm (earthworm),Masiwang,urat,36,3112
louse,Masiwang,kutin,1,1082
mosquito,Masiwang,umanis,7,1139
dust,Masiwang,lav,4,516
fish,Masiwang,ian,1,656
rotten,Masiwang,koban,6,1480
branch,Masiwang,ai yakan,2,326
leaf,Masiwang,ai lan,1,984
root,Masiwang,ai waʔɑt,2,1455
flower,Masiwang,ai futin,5,683
fruit,Masiwang,ai vuan,1,710
grass,Masiwang,fofṿ,9,755
earth/soil,Masiwang,yena,5,532
skin,Masiwang,-kurit,1,1616
stone,Masiwang,vatṿ,1,1734
sand,Masiwang,yena,1,1505
water,Masiwang,wai,2,2886
to flow,Masiwang,bait,7,2143
sea,Masiwang,tasi,1,1526
woods/forest,Masiwang,ai lalan,11,3095
sky,Masiwang,lakit,1,1626
moon,Masiwang,vulan,1,1115
back,Masiwang,-kotan,8,168
star,Masiwang,toin,1,1717
fog,Masiwang,siwan,4,692
rain,Masiwang,ulan,1,1356
thunder,Masiwang,dola,10,1835
lightning,Masiwang,kalak,1,1038
wind,Masiwang,yakin,1,3040
warm,Masiwang,bafanat,1,2862
belly,Masiwang,-tian,1,195
dry,Masiwang,mamala,1,480
wet,Masiwang,loba loban,6,2921
heavy,Masiwang,biat,1,839
fire,Masiwang,yafṿ,1,637
to burn,Masiwang,dun,1,1910
smoke,Masiwang,numik,8,1678
ash,Masiwang,lav,5,148
black,Masiwang,mametan,1,267
white,Masiwang,babutṿ,1,2984
red,Masiwang,dadau,7,1399
bone,Masiwang,-luin,2,305
yellow,Masiwang,unin,1,3140
green,Masiwang,iǰo,41,776
small,Masiwang,fofin yana,5,1659
big,Masiwang,ayak,7,250
short,Masiwang,wetuwetik,4,1579
long,Masiwang,otak,8,1068
thin,Masiwang,minifit,1,1799
thick,Masiwang,vitól,3,1791
narrow,Masiwang,kofa-kofat,7,1186
wide,Masiwang,tiban,3,3009
intestines,Masiwang,-vituan,6,943
"painful, sick",Masiwang,mayaut,6,1331
"shy, ashamed",Masiwang,mayan,1,1597
old,Masiwang,mitua,1,1304
new,Masiwang,vavoi,1,1248
good,Masiwang,kanuin,9,733
"correct, true",Masiwang,mam,7,412
year,Masiwang,na:,3,3128
liver,Masiwang,-yatan,1,1055
when?,Masiwang,bot fila,1,2953
to hide,Masiwang,basavunin,1,2192
to climb,Masiwang,sa:,2,1951
at,Masiwang,vi,20,158
"in, inside",Masiwang,vilala,1,919
above,Masiwang,lete,6,102
below,Masiwang,na val,5,231
this,Masiwang,li,3,1818
that,Masiwang,lin,1,1757
near,Masiwang,wetuwetik,5,1205
breast,Masiwang,-susin,1,330
far,Masiwang,otak,7,574
I,Masiwang,ya,1,28
thou,Masiwang,ana,3,1828
he/she,Masiwang,ia,1,816
we,Masiwang,ita,1,2897
you,Masiwang,em,15,3177
they,Masiwang,sia,1,1776
what?,Masiwang,safa,1,2929
who?,Masiwang,se|na,1,2998
shoulder,Masiwang,-vayayan,24,1591
and,Masiwang,dua,6,133
how?,Masiwang,dawaya,8,882
"no, not",Masiwang,sakali,5,1279
to count,Masiwang,rekiŋ,39,2008
One,Masiwang,san,1,39
Two,Masiwang,lua,1,94
Three,Masiwang,tol,1,82
left,Masiwang,avet,8,1013
"to know, be knowledgeable",Masiwang,vane|ta,9,2294
Four,Masiwang,fet,1,10
to think,Masiwang,fikir,22,2720
head,Masiwang,-unlin katin,1,831
neck,Masiwang,-yonin,9,1220
hair,Masiwang,-ulin,3,782
nose,Masiwang,-ilin,1,1287
to breathe,Masiwang,-mesi,6,1882
"to sniff, smell",Masiwang,-bufmauk,6,2555
right,Masiwang,kamuin,4,1417
mouth,Masiwang,vivin,8,1153
tooth,Masiwang,-nifan,1,2849
tongue,Masiwang,-melin,11,2841
to laugh,Masiwang,mli,3,2306
to cry,Masiwang,takit,1,2014
to vomit,Masiwang,-lua,8,2781
to spit,Masiwang,beba,8,2572
to eat,Masiwang,ken,1,2094
to chew,Masiwang,mama,1,1931
to cook,Masiwang,-masa,19,1975
leg/foot,Masiwang,-yain,1,1032
to drink,Masiwang,n|inṿ,1,2083
to bite,Masiwang,kat,1,1850
to suck,Masiwang,moit,5,2672
ear,Masiwang,talikan,1,519
to hear,Masiwang,b|loka,6,2180
eye,Masiwang,matan,1,564
to yawn,Masiwang,mamawa,1,2834
to walk,Masiwang,ko,5,2796
to dream,Masiwang,mnif,1,2070
to sit,Masiwang,duʷat,10,2504
to stand,Masiwang,ko|lan,8,2638
man/male,Masiwang,muana,1,1087
woman/female,Masiwang,vina,1,3082
child,Masiwang,yana,1,337
husband,Masiwang,sawan,2,899
wife,Masiwang,sawan,1,3035
mother,Masiwang,inan,1,1143
road/path,Masiwang,lolan,1,1434
father,Masiwang,yawan,1,609
house,Masiwang,uma,1,857
