concept,doculect,counterpart,cc,inferredCC,db
animal,SPANISH,animal,animal:F,ielex:animal:2,ielex
animal,STAVANGERSK,dyːʁ,animal:A,ielex:animal:1,ielex
animal,SWEDISH,jʉːr,animal:A,ielex:animal:1,ielex
animal,UKRAINIAN,tʋaˈrɪna,animal:T,ielex:animal:10,ielex
animal,URDU,ʤɑnwəɾ,animal:D,ielex:animal:5,ielex
lake,ANCIENT_GREEK,límnɛː,lake:J,ielex:lake:4,ielex
lake,ARMENIAN_EASTERN,liʧ,lake:D,ielex:lake:2,ielex
lake,ASSAMESE,hrɒd,lake:S,ielex:lake:8,ielex
lake,BELARUSIAN,ˈvɔzʲɛra,lake:F,ielex:lake:1,ielex
lake,BIHARI,jhil,lake:P,ielex:lake:7,ielex
lake,BRETON,ˈlɛnː,lake:Z,ielex:lake:4,ielex
lake,BULGARIAN,ˈɛzɘru,lake:F,ielex:lake:1,ielex
lake,CATALAN,ʎak,lake:E,ielex:lake:2,ielex
lake,CLASSICAL_ARMENIAN,lič,lake:D,ielex:lake:2,ielex
lake,CZECH,ˈjɛzɛrɔ,lake:F,ielex:lake:1,ielex
lake,DANISH,søˀ,lake:G,ielex:lake:5,ielex
lake,DANISH_FJOLDE,sxɔ,lake:G,ielex:lake:9,ielex
lake,DUTCH,mer,lake:B,ielex:lake:10,ielex
lake,ELFDALIAN,sjʉː,lake:G,ielex:lake:11,ielex
lake,ENGLISH,leɪk,lake:E,ielex:lake:2,ielex
lake,FAROESE,vaʰtn̥,lake:H,ielex:lake:3,ielex
lake,FRENCH,lak,lake:E,ielex:lake:2,ielex
lake,GERMAN,ze:,lake:G,ielex:lake:5,ielex
lake,GREEK,limni,lake:J,ielex:lake:4,ielex
lake,ICELANDIC,vaʰtn,lake:H,ielex:lake:3,ielex
lake,IRISH,l̪ˠɔx,lake:E,ielex:lake:2,ielex
lake,IRISH,lʲiːnʲ,lake:Z,ielex:lake:4,ielex
lake,ITALIAN,lago,lake:E,ielex:lake:2,ielex
lake,LATIN,ˈlakus,lake:E,ielex:lake:2,ielex
lake,MACEDONIAN,ˈezɛrɔ,lake:F,ielex:lake:1,ielex
lake,MAGAHI,ɟʰil,lake:P,ielex:lake:7,ielex
lake,MARATHI,təlaw,lake:Q,ielex:lake:12,ielex
lake,MIDDLE_BRETON,ˈlenː,lake:Z,ielex:lake:4,ielex
lake,MIDDLE_CORNISH,lɪn:,lake:Z,ielex:lake:4,ielex
lake,NORWEGIAN_RIKSMAL,ʋanː,lake:H,ielex:lake:3,ielex
lake,OLD_CHURCH_SLAVONIC,jɛzɛrɔ,lake:F,ielex:lake:1,ielex
lake,OLD_IRISH,lox,lake:E,ielex:lake:2,ielex
lake,OLD_NORSE,vatn,lake:H,ielex:lake:3,ielex
lake,OLD_SWEDISH,vatn,lake:H,ielex:lake:3,ielex
lake,ORIYA,hrɔdɔ,lake:S,ielex:lake:8,ielex
lake,OSSETIC,tsad,lake:T,ielex:lake:6,ielex
lake,OSSETIC_DIGOR,cadɐ,lake:T,ielex:lake:6,ielex
lake,OSSETIC_IRON,cad,lake:T,ielex:lake:6,ielex
lake,POLISH,jɛˈʑɔrɔ,lake:F,ielex:lake:1,ielex
lake,PORTUGUESE,lagu,lake:E,ielex:lake:2,ielex
lake,RUSSIAN,ɔzʲɛrɔ,lake:F,ielex:lake:1,ielex
lake,SERBO-CROATIAN,ˈjɛ̂zɛrɔ,lake:F,ielex:lake:1,ielex
lake,SLOVAK,ˈjazɛrɔ,lake:F,ielex:lake:1,ielex
lake,SLOVENIAN,ˈjêːzɛrɔ,lake:F,ielex:lake:1,ielex
lake,SORBIAN_LOWER,ˈjazɔr,lake:F,ielex:lake:1,ielex
lake,SORBIAN_UPPER,ˈjɪzɔʀ,lake:F,ielex:lake:1,ielex
lake,SPANISH,laɣo,lake:E,ielex:lake:2,ielex
lake,STAVANGERSK,ʂøː,lake:G,ielex:lake:5,ielex
lake,STAVANGERSK,ˈʋatːn̩,lake:H,ielex:lake:3,ielex
lake,SWEDISH,ɧøː,lake:G,ielex:lake:5,ielex
lake,UKRAINIAN,ˈɔzɛrɔ,lake:F,ielex:lake:1,ielex
lake,URDU,ʤʰil,lake:P,ielex:lake:7,ielex
leaf,ANCIENT_GREEK,pʰýlːon,leaf:B,ielex:leaf:4,ielex
leaf,ARMENIAN_EASTERN,tɛˈɾɛv,leaf:D,ielex:leaf:8,ielex
leaf,ASSAMESE,pat,leaf:E,ielex:leaf:6,ielex
leaf,BELARUSIAN,lʲist,leaf:H,ielex:leaf:2,ielex
leaf,BIHARI,pat,leaf:E,ielex:leaf:6,ielex
leaf,BRETON,ˈdeljen,leaf:G,ielex:leaf:5,ielex
leaf,BULGARIAN,list,leaf:H,ielex:leaf:2,ielex
leaf,CATALAN,fuʎa,leaf:B,ielex:leaf:4,ielex
leaf,CLASSICAL_ARMENIAN,terew,leaf:D,ielex:leaf:8,ielex
leaf,CZECH,lɪst,leaf:H,ielex:leaf:2,ielex
leaf,DANISH,løˀw,leaf:I,ielex:leaf:3,ielex
leaf,DANISH,b̥lað,leaf:B,ielex:leaf:1,ielex
leaf,DANISH_FJOLDE,blɑ,leaf:B,ielex:leaf:1,ielex
leaf,DUTCH,blɑt,leaf:B,ielex:leaf:1,ielex
leaf,ELFDALIAN,luːv,leaf:I,ielex:leaf:3,ielex
leaf,ELFDALIAN,blɑːð,leaf:B,ielex:leaf:1,ielex
leaf,ENGLISH,li:f,leaf:I,ielex:leaf:3,ielex
leaf,FAROESE,b̥lɛaː,leaf:B,ielex:leaf:1,ielex
leaf,FAROESE,lɛiːf,leaf:I,ielex:leaf:3,ielex
leaf,FRENCH,fœj,leaf:B,ielex:leaf:10,ielex
leaf,FRISIAN,blɛ:t,leaf:B,ielex:leaf:1,ielex
leaf,GERMAN,blat,leaf:B,ielex:leaf:1,ielex
leaf,GREEK,ˈfilo̞,leaf:B,ielex:leaf:4,ielex
leaf,GUTNISH_LAU,blɑːd,leaf:B,ielex:leaf:1,ielex
leaf,GUTNISH_LAU,lauɡ,leaf:I,ielex:leaf:3,ielex
leaf,ICELANDIC,b̥laːð,leaf:B,ielex:leaf:1,ielex
leaf,ICELANDIC,løɪːf,leaf:I,ielex:leaf:3,ielex
leaf,ITALIAN,fɔʎʎo,leaf:B,ielex:leaf:4,ielex
leaf,LATIN,ˈfolium,leaf:B,ielex:leaf:4,ielex
leaf,MACEDONIAN,list,leaf:H,ielex:leaf:2,ielex
leaf,MARATHI,pan,leaf:A,ielex:leaf:6,ielex
leaf,MIDDLE_BRETON,ˈdeːljen,leaf:G,ielex:leaf:5,ielex
leaf,MIDDLE_CORNISH,dɛlɛn,leaf:G,ielex:leaf:5,ielex
leaf,NORWEGIAN_RIKSMAL,blaːd,leaf:B,ielex:leaf:1,ielex
leaf,NORWEGIAN_RIKSMAL,løːʋ,leaf:I,ielex:leaf:3,ielex
leaf,OLD_CHURCH_SLAVONIC,listʊ̆,leaf:H,ielex:leaf:2,ielex
leaf,OLD_IRISH,dulʹlʹe,leaf:G,ielex:leaf:5,ielex
leaf,OLD_IRISH,bʹilʹe:og,leaf:P,ielex:leaf:4,ielex
leaf,OLD_NORSE,blað,leaf:B,ielex:leaf:1,ielex
leaf,OLD_NORSE,lauf,leaf:I,ielex:leaf:3,ielex
leaf,OLD_SWEDISH,løːf,leaf:I,ielex:leaf:3,ielex
leaf,OLD_SWEDISH,blaːð,leaf:B,ielex:leaf:1,ielex
leaf,ORIYA,pɔtɔrɔ,leaf:E,ielex:leaf:6,ielex
leaf,OSSETIC,sɨf,leaf:M,ielex:leaf:7,ielex
leaf,OSSETIC_DIGOR,šifɐ,leaf:M,ielex:leaf:7,ielex
leaf,OSSETIC_IRON,šyf,leaf:M,ielex:leaf:7,ielex
leaf,POLISH,liɕtɕ,leaf:H,ielex:leaf:2,ielex
leaf,PORTUGUESE,ˈfoʎɐ,leaf:B,ielex:leaf:4,ielex
leaf,RUSSIAN,lʲist,leaf:H,ielex:leaf:2,ielex
leaf,SERBO-CROATIAN,lîːst,leaf:H,ielex:leaf:2,ielex
leaf,SLOVAK,list,leaf:H,ielex:leaf:2,ielex
leaf,SLOVENIAN,lîːst,leaf:H,ielex:leaf:2,ielex
leaf,SORBIAN_LOWER,ˈwɔpĕɛnɔ,leaf:I,ielex:leaf:9,ielex
leaf,SORBIAN_UPPER,ˈwɔpĕɛnɔ,leaf:I,ielex:leaf:9,ielex
leaf,SPANISH,oxa,leaf:B,ielex:leaf:11,ielex
leaf,STAVANGERSK,blɑː,leaf:B,ielex:leaf:1,ielex
leaf,STAVANGERSK,ləʉ,leaf:I,ielex:leaf:3,ielex
leaf,SWEDISH,blɑ:d,leaf:B,ielex:leaf:1,ielex
leaf,SWEDISH,lø:v,leaf:I,ielex:leaf:3,ielex
leaf,UKRAINIAN,ɫɪst,leaf:H,ielex:leaf:2,ielex
leaf,URDU,pətːɑ,leaf:E,ielex:leaf:6,ielex
meat,ANCIENT_GREEK,kréas,meat:I,ielex:meat:7,ielex
meat,ARMENIAN_EASTERN,mis,meat:C,ielex:meat:1,ielex
meat,ASSAMESE,maŋxɒ,meat:C,ielex:meat:1,ielex
meat,BELARUSIAN,ˈmʲasa,meat:C,ielex:meat:1,ielex
meat,BIHARI,mã̄s,meat:C,ielex:meat:1,ielex
meat,BRETON,ˈkiːk,meat:E,ielex:meat:6,ielex
meat,BULGARIAN,mɘˈsɔ,meat:C,ielex:meat:1,ielex
meat,CATALAN,kaɾn,meat:D,ielex:meat:4,ielex
meat,CLASSICAL_ARMENIAN,mis,meat:C,ielex:meat:1,ielex
meat,CZECH,ˈmasɔ,meat:C,ielex:meat:1,ielex
meat,DANISH,ɡ̊ʰøð,meat:F,ielex:meat:3,ielex
meat,DANISH,ˈhulˀ,meat:H,ielex:meat:2,ielex
meat,DANISH_FJOLDE,mɑːɹ,meat:C,ielex:meat:1,ielex
meat,DANISH_FJOLDE,cøɹ,meat:F,ielex:meat:8,ielex
meat,DANISH_FJOLDE,flæsɡ,meat:B,ielex:meat:5,ielex
meat,DUTCH,vles,meat:B,ielex:meat:5,ielex
meat,ELFDALIAN,t͡ʃyœt,meat:F,ielex:meat:3,ielex
meat,ENGLISH,mi:t,meat:G,ielex:meat:1,ielex
meat,FAROESE,hɔld̥,meat:H,ielex:meat:2,ielex
meat,FAROESE,tʃʰøːt,meat:F,ielex:meat:3,ielex
meat,FRENCH,vjɑ̃d,meat:L,ielex:meat:2,ielex
meat,FRISIAN,flais,meat:B,ielex:meat:5,ielex
meat,GERMAN,flaĭʃ,meat:B,ielex:meat:5,ielex
meat,GREEK,ˈkre̞ˌas,meat:I,ielex:meat:7,ielex
meat,GUTNISH_LAU,huld,meat:H,ielex:meat:2,ielex
meat,GUTNISH_LAU,kyːt,meat:F,ielex:meat:3,ielex
meat,ICELANDIC,kʰjœːt,meat:F,ielex:meat:3,ielex
meat,ICELANDIC,hɔld̥,meat:H,ielex:meat:2,ielex
meat,IRISH,fʲoːlʲ,meat:J,ielex:meat:2,ielex
meat,ITALIAN,karne,meat:D,ielex:meat:4,ielex
meat,LATIN,ˈkaroː,meat:D,ielex:meat:4,ielex
meat,MACEDONIAN,ˈmesɔ,meat:C,ielex:meat:1,ielex
meat,MAGAHI,mɑs,meat:C,ielex:meat:1,ielex
meat,MARATHI,mãũs,meat:C,ielex:meat:1,ielex
meat,MIDDLE_BRETON,ˈkiːk,meat:E,ielex:meat:6,ielex
meat,MIDDLE_CORNISH,ki:g,meat:E,ielex:meat:6,ielex
meat,NORWEGIAN_RIKSMAL,çœtː,meat:F,ielex:meat:3,ielex
meat,OLD_CHURCH_SLAVONIC,mɛ̃sɔ,meat:C,ielex:meat:1,ielex
meat,OLD_IRISH,ɸe:olʹ,meat:J,ielex:meat:2,ielex
meat,OLD_IRISH,kʹi:x,meat:E,ielex:meat:6,ielex
meat,OLD_NORSE,kjɔt,meat:F,ielex:meat:3,ielex
meat,OLD_NORSE,hold,meat:H,ielex:meat:2,ielex
meat,OLD_SWEDISH,huld,meat:H,ielex:meat:2,ielex
meat,OLD_SWEDISH,kjøːt,meat:F,ielex:meat:3,ielex
meat,ORIYA,mansɔ,meat:C,ielex:meat:1,ielex
meat,OSSETIC,fɨd,meat:N,ielex:meat:2,ielex
meat,OSSETIC_DIGOR,fid,meat:N,ielex:meat:2,ielex
meat,POLISH,ˈmjɛɰ̃sɔ,meat:C,ielex:meat:1,ielex
meat,PORTUGUESE,ˈkaɾnɨ,meat:D,ielex:meat:4,ielex
meat,RUSSIAN,mʲasɔ,meat:C,ielex:meat:1,ielex
meat,SERBO-CROATIAN,ˈmɛ̂ːsɔ,meat:C,ielex:meat:1,ielex
meat,SLOVAK,ˈmæsɔ,meat:C,ielex:meat:1,ielex
meat,SLOVENIAN,mɛˈsôː,meat:C,ielex:meat:1,ielex
meat,SORBIAN_LOWER,ˈmɪsɔ,meat:C,ielex:meat:1,ielex
meat,SORBIAN_UPPER,ˈmjasɔ,meat:C,ielex:meat:1,ielex
meat,SPANISH,kaɾne,meat:D,ielex:meat:4,ielex
meat,STAVANGERSK,çʏdː,meat:F,ielex:meat:3,ielex
meat,STAVANGERSK,hɔlː,meat:H,ielex:meat:2,ielex
meat,SWEDISH,mɑ:t,meat:C,ielex:meat:1,ielex
meat,SWEDISH,ɕœtː,meat:F,ielex:meat:3,ielex
meat,UKRAINIAN,mjasɔ,meat:C,ielex:meat:1,ielex
meat,URDU,ɡoʃt,meat:A,ielex:meat:3,ielex
mountain,ANCIENT_GREEK,óros,mountain:G,ielex:mountain:9,ielex
mountain,ARMENIAN_EASTERN,lɛr,mountain:D,ielex:mountain:16,ielex
mountain,ARMENIAN_EASTERN,sɑɾ,mountain:A,ielex:mountain:4,ielex
mountain,ASSAMESE,pɒrbɒt,mountain:E,ielex:mountain:5,ielex
mountain,BELARUSIAN,ɣaˈra,mountain:A,ielex:mountain:2,ielex
mountain,BIHARI,pəhar,mountain:M,ielex:mountain:4,ielex
mountain,BRETON,ˈmeːnǝs,mountain:F,ielex:mountain:8,ielex
mountain,BULGARIAN,pɫəniˈna,mountain:O,ielex:mountain:7,ielex
mountain,CATALAN,mon,mountain:F,ielex:mountain:3,ielex
mountain,CLASSICAL_ARMENIAN,leaṙn,mountain:D,ielex:mountain:10,ielex
mountain,CLASSICAL_ARMENIAN,sar,mountain:A,ielex:mountain:4,ielex
mountain,CZECH,ˈɦɔra,mountain:A,ielex:mountain:2,ielex
mountain,DANISH,ˈb̥jɛɐ̯ˀw,mountain:B,ielex:mountain:1,ielex
mountain,DANISH,fjɛlˀ,mountain:P,ielex:mountain:1,ielex
mountain,DANISH_FJOLDE,ˈbjeɹəɹ,mountain:B,ielex:mountain:1,ielex
mountain,DUTCH,bɛrχ,mountain:B,ielex:mountain:1,ielex
mountain,ELFDALIAN,bjærː,mountain:B,ielex:mountain:1,ielex
mountain,ENGLISH,maʊntɪn,mountain:F,ielex:mountain:3,ielex
mountain,FAROESE,b̥ɛɹɡ̊,mountain:B,ielex:mountain:1,ielex
mountain,FAROESE,fjad̥l,mountain:P,ielex:mountain:1,ielex
mountain,FRENCH,mɔ̃taɲ,mountain:F,ielex:mountain:3,ielex
mountain,FRISIAN,bɛrx,mountain:B,ielex:mountain:1,ielex
mountain,GERMAN,bɛrk,mountain:B,ielex:mountain:1,ielex
mountain,GREEK,vuˈno̞,mountain:L,ielex:mountain:11,ielex
mountain,GUTNISH_LAU,bjɛrɡ,mountain:B,ielex:mountain:1,ielex
mountain,ICELANDIC,fjad̥l,mountain:P,ielex:mountain:1,ielex
mountain,ITALIAN,montaɲɲa,mountain:F,ielex:mountain:3,ielex
mountain,LATIN,moːns,mountain:F,ielex:mountain:3,ielex
mountain,MACEDONIAN,ˈplanina,mountain:O,ielex:mountain:7,ielex
mountain,MAGAHI,pəhɑɽ,mountain:M,ielex:mountain:4,ielex
mountain,MARATHI,pəɾwət,mountain:E,ielex:mountain:5,ielex
mountain,MIDDLE_BRETON,ˈmeːneð,mountain:F,ielex:mountain:8,ielex
mountain,MIDDLE_CORNISH,mɛnɪð,mountain:F,ielex:mountain:8,ielex
mountain,NORWEGIAN_RIKSMAL,bɛrɡ,mountain:B,ielex:mountain:1,ielex
mountain,NORWEGIAN_RIKSMAL,fjɛlː,mountain:P,ielex:mountain:1,ielex
mountain,OLD_CHURCH_SLAVONIC,gɔrɑ,mountain:A,ielex:mountain:2,ielex
mountain,OLD_IRISH,sʹlʹi:əβ,mountain:H,ielex:mountain:12,ielex
mountain,OLD_IRISH,knok,mountain:Ab,ielex:mountain:13,ielex
mountain,OLD_IRISH,bʹenn,mountain:Aa,ielex:mountain:14,ielex
mountain,OLD_NORSE,berɡ,mountain:B,ielex:mountain:1,ielex
mountain,OLD_NORSE,fjalː,mountain:P,ielex:mountain:1,ielex
mountain,OLD_SWEDISH,fjælː,mountain:P,ielex:mountain:1,ielex
mountain,OLD_SWEDISH,bjærɣ,mountain:B,ielex:mountain:1,ielex
mountain,ORIYA,pɔrbɔtɔ,mountain:E,ielex:mountain:5,ielex
mountain,OSSETIC,χoχ,mountain:Q,ielex:mountain:6,ielex
mountain,OSSETIC_DIGOR,χʷɐnχ,mountain:Q,ielex:mountain:6,ielex
mountain,OSSETIC_IRON,χoχ,mountain:Q,ielex:mountain:6,ielex
mountain,POLISH,ˈɡura,mountain:A,ielex:mountain:2,ielex
mountain,PORTUGUESE,mõˈtɐɲɐ,mountain:F,ielex:mountain:3,ielex
mountain,RUSSIAN,gɔra,mountain:A,ielex:mountain:2,ielex
mountain,SERBO-CROATIAN,ˈɡɔ̌ra,mountain:A,ielex:mountain:2,ielex
mountain,SERBO-CROATIAN,plaˈnǐna,mountain:O,ielex:mountain:7,ielex
mountain,SLOVAK,vr̩x,mountain:Ae,ielex:mountain:1,ielex
mountain,SLOVAK,ˈkɔpɛts,mountain:Af,ielex:mountain:15,ielex
mountain,SLOVENIAN,ˈɡɔ̌ːra,mountain:A,ielex:mountain:2,ielex
mountain,SORBIAN_LOWER,ˈɡɘ̟ra,mountain:A,ielex:mountain:2,ielex
mountain,SORBIAN_UPPER,ˈhɔʀa,mountain:A,ielex:mountain:2,ielex
mountain,SPANISH,montaɲa,mountain:F,ielex:mountain:3,ielex
mountain,STAVANGERSK,ˈfjɛdːl̩,mountain:P,ielex:mountain:1,ielex
mountain,STAVANGERSK,baʁɡ,mountain:B,ielex:mountain:1,ielex
mountain,SWEDISH,fjɛlː,mountain:P,ielex:mountain:1,ielex
mountain,SWEDISH,bærj,mountain:B,ielex:mountain:1,ielex
mountain,UKRAINIAN,ɦɔˈra,mountain:A,ielex:mountain:2,ielex
mountain,URDU,pəhɑɽ,mountain:M,ielex:mountain:4,ielex
ashes,ANCIENT_GREEK,spódos,ashes:B,ielex:ashes:15,ielex
ashes,ANCIENT_GREEK,tépʰraː,ashes:L,ielex:ashes:10,ielex
ashes,ANCIENT_GREEK,kóniːs,ashes:U,ielex:ashes:9,ielex
ashes,ARMENIAN_EASTERN,moˈχiɾ,ashes:C,ielex:ashes:12,ielex
ashes,ASSAMESE,sai,ashes:M,ielex:ashes:14,ielex
ashes,BELARUSIAN,ˈpɔpʲɛɫ,ashes:G,ielex:ashes:2,ielex
ashes,BIHARI,chaur,ashes:M,ielex:ashes:13,ielex
ashes,BRETON,ˈlyːdy,ashes:F,ielex:ashes:4,ielex
ashes,BULGARIAN,ˈpɛpɘɫ,ashes:G,ielex:ashes:2,ielex
ashes,CATALAN,sɛndrə,ashes:E,ielex:ashes:11,ielex
ashes,CLASSICAL_ARMENIAN,mɔχiɾ,ashes:C,ielex:ashes:12,ielex
ashes,CLASSICAL_ARMENIAN,ačiwn,ashes:A,ielex:ashes:21,ielex
ashes,CZECH,ˈpopɛl,ashes:G,ielex:ashes:2,ielex
ashes,DANISH,ˈasg̥ʰə,ashes:A,ielex:ashes:1,ielex
ashes,DANISH_FJOLDE,ɑːsɡ,ashes:A,ielex:ashes:1,ielex
ashes,DUTCH,ɑs,ashes:A,ielex:ashes:1,ielex
ashes,ELFDALIAN,ɑ̀skɑ,ashes:A,ielex:ashes:1,ielex
ashes,ENGLISH,æʃɪz,ashes:A,ielex:ashes:3,ielex
ashes,FAROESE,ˈœska,ashes:A,ielex:ashes:1,ielex
ashes,FRENCH,sɑ̃dʀ,ashes:E,ielex:ashes:11,ielex
ashes,FRISIAN,ˈjɪskə,ashes:A,ielex:ashes:1,ielex
ashes,GERMAN,aʃə,ashes:A,ielex:ashes:1,ielex
ashes,GREEK,ˈte̞fra,ashes:L,ielex:ashes:10,ielex
ashes,GREEK,ˈstaxti,ashes:H,ielex:ashes:5,ielex
ashes,GUTNISH_LAU,ˈasko,ashes:A,ielex:ashes:1,ielex
ashes,ICELANDIC,ˈaska,ashes:A,ielex:ashes:1,ielex
ashes,ITALIAN,tʃenere,ashes:E,ielex:ashes:20,ielex
ashes,LATIN,ˈkinis,ashes:E,ielex:ashes:9,ielex
ashes,MACEDONIAN,ˈpepɛl,ashes:G,ielex:ashes:2,ielex
ashes,MAGAHI,bɑni,ashes:T,ielex:ashes:19,ielex
ashes,MARATHI,ɾakʰ,ashes:I,ielex:ashes:8,ielex
ashes,MARATHI,bʱəsmə,ashes:N,ielex:ashes:7,ielex
ashes,MIDDLE_BRETON,ˈlyːdy,ashes:F,ielex:ashes:4,ielex
ashes,MIDDLE_CORNISH,lʏzy,ashes:F,ielex:ashes:4,ielex
ashes,NORWEGIAN_RIKSMAL,ˈàskə,ashes:A,ielex:ashes:1,ielex
ashes,OLD_CHURCH_SLAVONIC,pɔpɛlʊ̆,ashes:G,ielex:ashes:2,ielex
ashes,OLD_IRISH,lu:əθʹrʹəð,ashes:F,ielex:ashes:18,ielex
ashes,OLD_NORSE,ˈaska,ashes:A,ielex:ashes:1,ielex
ashes,OLD_SWEDISH,ˈaska,ashes:A,ielex:ashes:1,ielex
ashes,ORIYA,bhɔsmoɔ,ashes:N,ielex:ashes:7,ielex
ashes,ORIYA,pãũsɔ,ashes:W,ielex:ashes:17,ielex
ashes,OSSETIC_DIGOR,funuk,ashes:P,ielex:ashes:6,ielex
ashes,OSSETIC_IRON,fɐnyk,ashes:P,ielex:ashes:6,ielex
ashes,POLISH,ˈpɔpjuw,ashes:G,ielex:ashes:2,ielex
ashes,PORTUGUESE,ˈsĩzɐʃ,ashes:E,ielex:ashes:3,ielex
ashes,RUSSIAN,zɔˈɫa,ashes:Y,ielex:ashes:16,ielex
ashes,SERBO-CROATIAN,ˈpɛ̂pɛ.ɔ,ashes:G,ielex:ashes:2,ielex
ashes,SLOVAK,ˈpɔpɔl,ashes:G,ielex:ashes:2,ielex
ashes,SLOVENIAN,pɛˈpěːw,ashes:G,ielex:ashes:2,ielex
ashes,SORBIAN_LOWER,ˈpɔpĕɛw,ashes:G,ielex:ashes:2,ielex
ashes,SORBIAN_UPPER,ˈpɔpĕɛw,ashes:G,ielex:ashes:2,ielex
ashes,SPANISH,θeniθas,ashes:E,ielex:ashes:3,ielex
ashes,STAVANGERSK,ˈɔ̀ska,ashes:A,ielex:ashes:1,ielex
ashes,SWEDISH,stɔft,ashes:H,ielex:ashes:5,ielex
ashes,SWEDISH,ˈàska,ashes:A,ielex:ashes:1,ielex
ashes,UKRAINIAN,ˈpɔpiɫ,ashes:G,ielex:ashes:2,ielex
ashes,URDU,ɾɑkʰ,ashes:I,ielex:ashes:8,ielex
rain,ANCIENT_GREEK,hýːetos,rain:M,ielex:rain:14,ielex
rain,ARMENIAN_EASTERN,ɑnʣˈɾɛʋ,rain:D,ielex:rain:7,ielex
rain,ASSAMESE,bɒrɒx,rain:J,ielex:rain:4,ielex
rain,BELARUSIAN,dɔʐdʐ,rain:G,ielex:rain:2,ielex
rain,BIHARI,bərsa,rain:J,ielex:rain:4,ielex
rain,BRETON,ˈglaw,rain:F,ielex:rain:6,ielex
rain,BULGARIAN,dɤʒd,rain:G,ielex:rain:2,ielex
rain,CATALAN,plɔuwɾə,rain:E,ielex:rain:3,ielex
rain,CLASSICAL_ARMENIAN,ɑnd͡zɾɛu̯,rain:D,ielex:rain:7,ielex
rain,CZECH,dɛːʃc,rain:G,ielex:rain:2,ielex
rain,DANISH,ʁɑjˀn,rain:B,ielex:rain:1,ielex
rain,DANISH_FJOLDE,ɹæjn,rain:B,ielex:rain:1,ielex
rain,DUTCH,reɣə,rain:B,ielex:rain:1,ielex
rain,ELFDALIAN,rɑ́jŋɛn,rain:B,ielex:rain:1,ielex
rain,ENGLISH,reɪn,rain:B,ielex:rain:1,ielex
rain,FAROESE,ɹɛɡ̊n,rain:B,ielex:rain:1,ielex
rain,FRENCH,pløvwaʀ,rain:E,ielex:rain:3,ielex
rain,FRISIAN,rain,rain:B,ielex:rain:1,ielex
rain,GERMAN,re:gnən,rain:B,ielex:rain:1,ielex
rain,GREEK,vro̞ˈçi,rain:I,ielex:rain:8,ielex
rain,GUTNISH_LAU,rɛŋn,rain:B,ielex:rain:1,ielex
rain,ICELANDIC,rɛɡ̊n,rain:B,ielex:rain:1,ielex
rain,ITALIAN,pjɔvere,rain:E,ielex:rain:9,ielex
rain,LATIN,ˈpluwia,rain:E,ielex:rain:3,ielex
rain,MACEDONIAN,doʒd,rain:G,ielex:rain:2,ielex
rain,MARATHI,pau:s,rain:J,ielex:rain:10,ielex
rain,MIDDLE_BRETON,ˈglav,rain:F,ielex:rain:6,ielex
rain,MIDDLE_CORNISH,glaˑʊ,rain:F,ielex:rain:6,ielex
rain,NORWEGIAN_RIKSMAL,ɾæɪn,rain:B,ielex:rain:1,ielex
rain,OLD_CHURCH_SLAVONIC,dʊ̆ʒdɪ̆,rain:G,ielex:rain:2,ielex
rain,OLD_IRISH,ɸʹlʹexuð,rain:C,ielex:rain:11,ielex
rain,OLD_NORSE,reɣn,rain:B,ielex:rain:1,ielex
rain,OLD_SWEDISH,ræɣn,rain:B,ielex:rain:1,ielex
rain,ORIYA,bɔrɔs-,rain:J,ielex:rain:4,ielex
rain,OSSETIC,warɨn,rain:J,ielex:rain:5,ielex
rain,OSSETIC_DIGOR,war-,rain:J,ielex:rain:5,ielex
rain,OSSETIC_IRON,war-,rain:J,ielex:rain:5,ielex
rain,POLISH,dɛʂtʂ,rain:G,ielex:rain:2,ielex
rain,PORTUGUESE,ˈʃuvɐ,rain:Q,ielex:rain:12,ielex
rain,RUSSIAN,dɔʐdʲ,rain:G,ielex:rain:2,ielex
rain,SERBO-CROATIAN,ˈkîʃa,rain:N,ielex:rain:13,ielex
rain,SLOVAK,daːʒɟ,rain:G,ielex:rain:2,ielex
rain,SLOVENIAN,dəʒ,rain:G,ielex:rain:2,ielex
rain,SORBIAN_LOWER,deʂtɕ,rain:G,ielex:rain:2,ielex
rain,SORBIAN_UPPER,ˈdeʃtʃik,rain:G,ielex:rain:2,ielex
rain,SPANISH,ʎuβja,rain:E,ielex:rain:3,ielex
rain,STAVANGERSK,ˈrɛɡːən,rain:B,ielex:rain:1,ielex
rain,SWEDISH,rɛŋn,rain:B,ielex:rain:1,ielex
rain,UKRAINIAN,dɔʂtʂ,rain:G,ielex:rain:2,ielex
rain,URDU,bəɾsɑt̪,rain:J,ielex:rain:4,ielex
river,ANCIENT_GREEK,hroɛ́ː,river:B,ielex:river:15,ielex
river,ANCIENT_GREEK,potamós,river:K,ielex:river:9,ielex
river,ARMENIAN_EASTERN,gɛt,river:D,ielex:river:10,ielex
river,ASSAMESE,nɔdi,river:E,ielex:river:6,ielex
river,BELARUSIAN,raˈka,river:H,ielex:river:1,ielex
river,BIHARI,dhar,river:A,ielex:river:14,ielex
river,BULGARIAN,rɘˈka,river:H,ielex:river:1,ielex
river,CATALAN,ˈriw,river:H,ielex:river:5,ielex
