concept,doculect,counterpart,cc,inferredCC,db
thatch/roof,Hitu (Ambon),ateʔ,1,abvd:thatch/roof:1,abvd
thatch/roof,Hoava,ropoto,12,abvd:thatch/roof:6,abvd
thatch/roof,Iban,atap,1,abvd:thatch/roof:1,abvd
thatch/roof,Javanese,atep,1,abvd:thatch/roof:1,abvd
thatch/roof,Kairiru,kyat,1,abvd:thatch/roof:7,abvd
thatch/roof,Kambera,kawuku,5,abvd:thatch/roof:3,abvd
thatch/roof,Kapampangan,buuŋán,6,abvd:thatch/roof:4,abvd
thatch/roof,Kei (Tanimbar-Kei),refat,9,abvd:thatch/roof:14,abvd
thatch/roof,Kelabit (Bario),apo,16,abvd:thatch/roof:2,abvd
thatch/roof,Kenyah (Long Anap),sapaw,15,abvd:thatch/roof:2,abvd
thatch/roof,Kerinci,ataʔ,1,abvd:thatch/roof:1,abvd
thatch/roof,Kilokaka (Ysabel),tɔlipɔɣɔ,31,abvd:thatch/roof:13,abvd
thatch/roof,Kwaio,baba|lao,29,abvd:thatch/roof:12,abvd
thatch/roof,Levei,ak,1,abvd:thatch/roof:8,abvd
thatch/roof,Likum,ak,1,abvd:thatch/roof:8,abvd
thatch/roof,Lou,kat,1,abvd:thatch/roof:7,abvd
thatch/roof,Madurese,ataʔ,1,abvd:thatch/roof:1,abvd
thatch/roof,Maranao,atep,1,abvd:thatch/roof:1,abvd
thatch/roof,Marovo,cinumba,37,abvd:thatch/roof:11,abvd
thatch/roof,Marquesan,ato,1,abvd:thatch/roof:1,abvd
thatch/roof,Masiwang,yata,1,abvd:thatch/roof:1,abvd
thatch/roof,Melanau (Mukah),sapaw,15,abvd:thatch/roof:2,abvd
thatch/roof,Minyaifuin (Gebe),yataf,1,abvd:thatch/roof:1,abvd
thatch/roof,Mori,ato,1,abvd:thatch/roof:1,abvd
thatch/roof,Mota,no-ota,1,abvd:thatch/roof:1,abvd
thatch/roof,Murnaten (Alune),ate,1,abvd:thatch/roof:1,abvd
thatch/roof,Naelaemwa,bwaa-mwa,19,abvd:thatch/roof:10,abvd
thatch/roof,Nauna,kat,1,abvd:thatch/roof:7,abvd
thatch/roof,Nehan Hape,kuku,13,abvd:thatch/roof:3,abvd
thatch/roof,Ngadha,yubhu,4,abvd:thatch/roof:9,abvd
thatch/roof,Nggela,ato,1,abvd:thatch/roof:1,abvd
thatch/roof,Nissan,kukuna-rum,13,abvd:thatch/roof:3,abvd
thatch/roof,Ogan,atap,1,abvd:thatch/roof:1,abvd
thatch/roof,Palauan,chado,1,abvd:thatch/roof:1,abvd
thatch/roof,Paulohi,ate,1,abvd:thatch/roof:1,abvd
thatch/roof,Popalia,hɛlɔmbo,17,abvd:thatch/roof:5,abvd
thatch/roof,Rarotongan,ato,1,abvd:thatch/roof:1,abvd
thatch/roof,Yamdena,epat buŋan,9,abvd:thatch/roof:4,abvd
to burn,Aklanon - Bisayan,sú:nug,21,abvd:to burn:1,abvd
to burn,Babatana,sumbi,12,abvd:to burn:2,abvd
to burn,Bantik,tutuŋ,1,abvd:to burn:1,abvd
to burn,Bobot,tuin,1,abvd:to burn:1,abvd
to burn,Bonerate,tunu,1,abvd:to burn:1,abvd
to burn,Bontok (Guinaang),púʔul,35,abvd:to burn:8,abvd
to burn,Buginese (Soppeng Dialect),mat-tunu,1,abvd:to burn:1,abvd
to burn,Bwaidoga,tuina,1,abvd:to burn:1,abvd
to burn,Erai,suni,1,abvd:to burn:1,abvd
to burn,Gedaged,tun|i,1,abvd:to burn:1,abvd
to burn,Geser,tumu,1,abvd:to burn:1,abvd
to burn,Hawaiian,ʔā,7,abvd:to burn:5,abvd
to burn,Hitu (Ambon),tunu,1,abvd:to burn:1,abvd
to burn,Iban,tunu,1,abvd:to burn:1,abvd
to burn,Kairiru,lifa,29,abvd:to burn:6,abvd
to burn,Kambera,tunnu,1,abvd:to burn:1,abvd
to burn,Kapampangan,silab,37,abvd:to burn:2,abvd
to burn,Kenyah (Long Anap),nutuŋ,19,abvd:to burn:1,abvd
to burn,Kilokaka (Ysabel),nunubra,44,abvd:to burn:1,abvd
to burn,Lamaholot Ile Mandiri (Flores Timur),tuno,1,abvd:to burn:1,abvd
to burn,Leipon,culmʷi,27,abvd:to burn:2,abvd
to burn,Letinese,tunu,1,abvd:to burn:1,abvd
to burn,Levei,isuŋ,3,abvd:to burn:1,abvd
to burn,Likum,esun,3,abvd:to burn:1,abvd
to burn,Loniu,culumʷi,27,abvd:to burn:2,abvd
to burn,Lou,suli,4,abvd:to burn:2,abvd
to burn,Maloh,tutuŋ,1,abvd:to burn:1,abvd
to burn,Maori,tahu,8,abvd:to burn:4,abvd
to burn,Marovo,sulua,14,abvd:to burn:2,abvd
to burn,Marquesan,tutu,6,abvd:to burn:1,abvd
to burn,Masiwang,dun,1,abvd:to burn:1,abvd
to burn,Mori,montunu,1,abvd:to burn:1,abvd
to burn,Motu,ara-ia,17,abvd:to burn:7,abvd
to burn,Muna (Katobu-Tongkuno Dialect),aetunu,1,abvd:to burn:1,abvd
to burn,Nauna,sulu,4,abvd:to burn:2,abvd
to burn,Nehan Hape,luh,13,abvd:to burn:3,abvd
to burn,Nias,tunu,1,abvd:to burn:1,abvd
to burn,Nissan,wa-luh,13,abvd:to burn:3,abvd
to burn,Nukuoro,duungia,7,abvd:to burn:1,abvd
to burn,Numfor,kun,1,abvd:to burn:1,abvd
to burn,Ogan,nunu,1,abvd:to burn:1,abvd
to burn,Paulohi,tunu,1,abvd:to burn:1,abvd
to burn,Peterara (Maewo),sulu,4,abvd:to burn:2,abvd
to burn,Popalia,tunu,1,abvd:to burn:1,abvd
to burn,Rarotongan,taʔu,8,abvd:to burn:4,abvd
"painful, sick",Aklanon - Bisayan,sakít,1,"abvd:painful, sick:1",abvd
"painful, sick",Babatana,mɔro,17,"abvd:painful, sick:5",abvd
"painful, sick",Bali,sakit,1,"abvd:painful, sick:1",abvd
"painful, sick",Banggai (W.dialect),ma-sakit,1,"abvd:painful, sick:1",abvd
"painful, sick",Berawan (Long Terawan),sakaiʔ,1,"abvd:painful, sick:1",abvd
"painful, sick",Bintulu,peɗes,23,"abvd:painful, sick:2",abvd
"painful, sick",Bobot,kaliʔ,5,"abvd:painful, sick:1",abvd
"painful, sick",Bonerate,mohɸou,28,"abvd:painful, sick:5",abvd
"painful, sick",Bontok (Guinaang),sakít,1,"abvd:painful, sick:1",abvd
"painful, sick",Bughotu,vahagi,1,"abvd:painful, sick:1",abvd
"painful, sick",Buginese (Soppeng Dialect),pəddi,23,"abvd:painful, sick:2",abvd
"painful, sick",Gayo,sakit,1,"abvd:painful, sick:1",abvd
"painful, sick",Ghari,lomboɣu,56,"abvd:painful, sick:18",abvd
"painful, sick",Gorontalo (Hulondalo),mo-ŋoŋoto,26,"abvd:painful, sick:6",abvd
"painful, sick",Hanunoo,ma-sakít,1,"abvd:painful, sick:1",abvd
"painful, sick",Hawaiian,maʔi,1,"abvd:painful, sick:1",abvd
"painful, sick",Hoava,vioro,55,"abvd:painful, sick:8",abvd
"painful, sick",Iban,sakit,1,"abvd:painful, sick:1",abvd
"painful, sick",Kaidipang,moŋoŋoto,26,"abvd:painful, sick:6",abvd
"painful, sick",Kambera,hidu,4,"abvd:painful, sick:9",abvd
"painful, sick",Kapampangan,ma-sakít,1,"abvd:painful, sick:1",abvd
"painful, sick",Kelabit (Bario),maʔit,1,"abvd:painful, sick:1",abvd
"painful, sick",Kenyah (Long Anap),sakit,1,"abvd:painful, sick:1",abvd
"painful, sick",Kerinci,sakayʔ,1,"abvd:painful, sick:1",abvd
"painful, sick",Kilokaka (Ysabel),fɔgra,19,"abvd:painful, sick:10",abvd
"painful, sick",Kusaie,mas,1,"abvd:painful, sick:1",abvd
"painful, sick",Kwaio,fii,16,"abvd:painful, sick:11",abvd
"painful, sick",Lamaholot Ile Mandiri (Flores Timur),belara,8,"abvd:painful, sick:12",abvd
"painful, sick",Lau,matai,1,"abvd:painful, sick:1",abvd
"painful, sick",Leipon,ŋendian,9,"abvd:painful, sick:3",abvd
"painful, sick",Likum,selien,9,"abvd:painful, sick:13",abvd
"painful, sick",Loniu,ŋetian,9,"abvd:painful, sick:3",abvd
"painful, sick",Lou,ŋerian,9,"abvd:painful, sick:3",abvd
"painful, sick",Madurese,sakeʔ,1,"abvd:painful, sick:1",abvd
"painful, sick",Maloh,padis,23,"abvd:painful, sick:2",abvd
"painful, sick",Maranao,ma-sakit,1,"abvd:painful, sick:1",abvd
"painful, sick",Marquesan,mamae,10,"abvd:painful, sick:4",abvd
"painful, sick",Masiwang,mayaut,6,"abvd:painful, sick:1",abvd
"painful, sick",Melanau (Mukah),pedéh,23,"abvd:painful, sick:2",abvd
"painful, sick",Minyaifuin (Gebe),-pisi,42,"abvd:painful, sick:14",abvd
"painful, sick",Moken,make:t,1,"abvd:painful, sick:1",abvd
"painful, sick",Mori,mahaki,1,"abvd:painful, sick:1",abvd
"painful, sick",Mota,gopa,50,"abvd:painful, sick:15",abvd
"painful, sick",Muna (Katobu-Tongkuno Dialect),nolea,27,"abvd:painful, sick:16",abvd
"painful, sick",Murnaten (Alune),kera,7,"abvd:painful, sick:17",abvd
"painful, sick",Nehan Hape,momoh,17,"abvd:painful, sick:7",abvd
"painful, sick",Ngadha,sakit,1,"abvd:painful, sick:1",abvd
"painful, sick",Nggela,vahagi,1,"abvd:painful, sick:1",abvd
"painful, sick",Nguna,masaki,1,"abvd:painful, sick:1",abvd
"painful, sick",Nissan,momoh,17,"abvd:painful, sick:7",abvd
"painful, sick",Nukuoro,mmae,10,"abvd:painful, sick:4",abvd
"painful, sick",Ogan,sakit,1,"abvd:painful, sick:1",abvd
"painful, sick",Paulohi,masele,43,"abvd:painful, sick:1",abvd
"painful, sick",Popalia,mɔho,28,"abvd:painful, sick:5",abvd
"painful, sick",Rarotongan,mamae,10,"abvd:painful, sick:4",abvd
fire,Aklanon - Bisayan,kaɣá:yu.,10,abvd:fire:9,abvd
fire,Ambai (Yapen),adia,1,abvd:fire:17,abvd
fire,Atoni,aj,1,abvd:fire:16,abvd
fire,Babatana,nako,8,abvd:fire:6,abvd
fire,Bali,api,1,abvd:fire:1,abvd
fire,Banoni,dzai,1,abvd:fire:1,abvd
fire,Bantik,putuŋ,13,abvd:fire:4,abvd
fire,Berawan (Long Terawan),apoy,1,abvd:fire:1,abvd
fire,Biga (Misool),lap,1,abvd:fire:2,abvd
fire,Bikol (Naga City),calayo,10,abvd:fire:9,abvd
fire,Bima,afi,1,abvd:fire:1,abvd
fire,Bobot,yah,1,abvd:fire:2,abvd
fire,Bonerate,luk|api,1,abvd:fire:1,abvd
fire,Bontok (Guinaang),ʔapúy,1,abvd:fire:1,abvd
fire,Bughotu,joto,39,abvd:fire:15,abvd
fire,Buginese (Soppeng Dialect),api,1,abvd:fire:1,abvd
fire,Buli,yap,1,abvd:fire:2,abvd
fire,Bwaidoga,ai,1,abvd:fire:1,abvd
fire,Chamorro,guafi,1,abvd:fire:1,abvd
fire,Erai,ai,1,abvd:fire:1,abvd
fire,Fijian (Bau),bukawaqa,17,abvd:fire:14,abvd
fire,Gedaged,ya,1,abvd:fire:2,abvd
fire,Geser,afi,1,abvd:fire:1,abvd
fire,Ghari,lake,6,abvd:fire:6,abvd
fire,Gimaan,lutan,20,abvd:fire:4,abvd
fire,Gorontalo (Hulondalo),tulu,12,abvd:fire:13,abvd
fire,Hanunoo,apúy,1,abvd:fire:1,abvd
fire,Hawaiian,ahi,1,abvd:fire:1,abvd
fire,Hitu (Ambon),au,1,abvd:fire:10,abvd
fire,Iban,api,1,abvd:fire:1,abvd
fire,Kairiru,yawos,1,abvd:fire:2,abvd
fire,Kambera,api,1,abvd:fire:1,abvd
fire,Kapampangan,apíq,1,abvd:fire:1,abvd
fire,Kei (Tanimbar-Kei),yafṿ,1,abvd:fire:2,abvd
fire,Kelabit (Bario),apuy,1,abvd:fire:1,abvd
fire,Kemak,api,1,abvd:fire:1,abvd
fire,Kenyah (Long Anap),luten,20,abvd:fire:4,abvd
fire,Kerinci,apay,1,abvd:fire:1,abvd
fire,Kusaie,e,1,abvd:fire:5,abvd
fire,Kwaio,ele,7,abvd:fire:5,abvd
fire,Lamaholot Ile Mandiri (Flores Timur),ape,1,abvd:fire:1,abvd
fire,Lau,ere,7,abvd:fire:5,abvd
fire,Leipon,mʷan,4,abvd:fire:3,abvd
fire,Letinese,w̃ai,1,abvd:fire:1,abvd
fire,Levei,jih,1,abvd:fire:8,abvd
fire,Likum,jeh,1,abvd:fire:8,abvd
fire,Loniu,mʷan,4,abvd:fire:3,abvd
fire,Lou,mon,4,abvd:fire:3,abvd
fire,Madurese,apoy,1,abvd:fire:1,abvd
fire,Maloh,api,1,abvd:fire:1,abvd
fire,Manggarai,api,1,abvd:fire:1,abvd
fire,Maori,ahi,1,abvd:fire:1,abvd
fire,Maranao,apoi,1,abvd:fire:1,abvd
fire,Marovo,ikutsu,28,abvd:fire:12,abvd
fire,Marquesan,ahi,1,abvd:fire:1,abvd
fire,Masiwang,yafṿ,1,abvd:fire:2,abvd
fire,Melanau (Mukah),apuy,1,abvd:fire:1,abvd
fire,Merina (Malagasy),áfo,1,abvd:fire:1,abvd
fire,Minyaifuin (Gebe),yap,1,abvd:fire:2,abvd
fire,Moken,ʔapuy,1,abvd:fire:1,abvd
fire,Mori,api,1,abvd:fire:1,abvd
fire,Mota,av,1,abvd:fire:1,abvd
fire,Motu,lahi,1,abvd:fire:6,abvd
fire,Muna (Katobu-Tongkuno Dialect),ifi,1,abvd:fire:1,abvd
fire,Murnaten (Alune),auʷe,1,abvd:fire:10,abvd
fire,Nauna,mon,4,abvd:fire:3,abvd
fire,Nehan Hape,hue,22,abvd:fire:7,abvd
fire,Ngadha,api,1,abvd:fire:1,abvd
fire,Nggela,lake,6,abvd:fire:6,abvd
fire,Nguna,nakapu,19,abvd:fire:1,abvd
fire,Nissan,hue,22,abvd:fire:7,abvd
fire,Nukuoro,ahi,1,abvd:fire:1,abvd
fire,Ogan,api,1,abvd:fire:1,abvd
fire,Paamese (South),ahango,21,abvd:fire:11,abvd
fire,Paulohi,afe,1,abvd:fire:1,abvd
fire,Peterara (Maewo),afi,1,abvd:fire:1,abvd
fire,Popalia,luk|api,1,abvd:fire:1,abvd
fire,Rarotongan,aì,1,abvd:fire:1,abvd
fire,Timugon (Murut),apuy,1,abvd:fire:1,abvd
fire,Yamdena,au,1,abvd:fire:10,abvd
fish,Aklanon - Bisayan,ʔísdaʔ,18,abvd:fish:5,abvd
fish,Ambai (Yapen),dia,13,abvd:fish:10,abvd
fish,Atoni,ikaʔ,1,abvd:fish:1,abvd
fish,Babatana,kuate,42,abvd:fish:16,abvd
fish,Berawan (Long Terawan),puta,16,abvd:fish:15,abvd
fish,Biga (Misool),don,12,abvd:fish:9,abvd
fish,Bikol (Naga City),sirâ,35,abvd:fish:5,abvd
fish,Bobot,ian,1,abvd:fish:1,abvd
fish,Bonerate,kɛnta,22,abvd:fish:3,abvd
fish,Bontok (Guinaang),gadíw,37,abvd:fish:14,abvd
fish,Bughotu,iga,1,abvd:fish:1,abvd
fish,Buginese (Soppeng Dialect),bale,23,abvd:fish:8,abvd
fish,Buli,ian,1,abvd:fish:1,abvd
fish,Buru [Namrole Bay],ikau,1,abvd:fish:1,abvd
fish,Bwaidoga,igana,1,abvd:fish:1,abvd
fish,Erai,meti,7,abvd:fish:4,abvd
fish,Fijian (Bau),ika,1,abvd:fish:1,abvd
fish,Gayo,ikən,1,abvd:fish:1,abvd
fish,Gedaged,iye,1,abvd:fish:6,abvd
fish,Geser,ikan,1,abvd:fish:1,abvd
fish,Ghari,čeče,56,abvd:fish:13,abvd
fish,Gimaan,ian,1,abvd:fish:1,abvd
fish,Hanunoo,isdáʔ,18,abvd:fish:5,abvd
fish,Hawaiian,iʔa,1,abvd:fish:1,abvd
fish,Hitu (Ambon),ian,1,abvd:fish:1,abvd
fish,Hoava,iɣana,1,abvd:fish:1,abvd
fish,Iban,ikan,1,abvd:fish:1,abvd
fish,Javanese,iwak,25,abvd:fish:1,abvd
fish,Kambera,iaŋu,1,abvd:fish:1,abvd
fish,Kemak,ika,1,abvd:fish:1,abvd
fish,Kenyah (Long Anap),atuk,15,abvd:fish:12,abvd
fish,Kerinci,laoʔ,14,abvd:fish:7,abvd
fish,Kilokaka (Ysabel),hmaʔri,48,abvd:fish:4,abvd
fish,Kusaie,ik,1,abvd:fish:1,abvd
fish,Kwaio,iʔa,1,abvd:fish:1,abvd
fish,Lamaholot Ile Mandiri (Flores Timur),ikan,1,abvd:fish:1,abvd
fish,Lau,īʔa,1,abvd:fish:1,abvd
fish,Leipon,n|ɪ,1,abvd:fish:2,abvd
fish,Letinese,īna,1,abvd:fish:1,abvd
fish,Levei,n|i,1,abvd:fish:2,abvd
fish,Likum,n|i,1,abvd:fish:2,abvd
fish,Loniu,ni,1,abvd:fish:2,abvd
fish,Lou,nik,1,abvd:fish:2,abvd
fish,Madurese,jukoʔ,24,abvd:fish:1,abvd
fish,Maleu,naia,1,abvd:fish:2,abvd
fish,Maloh,lauh,14,abvd:fish:7,abvd
fish,Manggarai,ikaŋ,1,abvd:fish:1,abvd
fish,Maori,ika,1,abvd:fish:1,abvd
fish,Maranao,sedaq,18,abvd:fish:5,abvd
fish,Marovo,ihana,1,abvd:fish:1,abvd
fish,Marquesan,ika,1,abvd:fish:1,abvd
fish,Masiwang,ian,1,abvd:fish:1,abvd
fish,Mekeo,maʔa,11,abvd:fish:4,abvd
fish,Minyaifuin (Gebe),in,1,abvd:fish:1,abvd
fish,Moken,ʔeka:n,1,abvd:fish:1,abvd
fish,Mor,ijana,1,abvd:fish:1,abvd
fish,Mota,iga,1,abvd:fish:1,abvd
fish,Muna (Katobu-Tongkuno Dialect),kenta,22,abvd:fish:3,abvd
fish,Murnaten (Alune),iane,1,abvd:fish:1,abvd
fish,Naelaemwa,nok,9,abvd:fish:2,abvd
fish,Nauna,n|i,1,abvd:fish:2,abvd
fish,Nehan Hape,ian,1,abvd:fish:1,abvd
fish,Ngadha,ika,1,abvd:fish:1,abvd
fish,Nggela,iga,1,abvd:fish:1,abvd
fish,Nguna,naika,1,abvd:fish:1,abvd
fish,Nias,īʔa,1,abvd:fish:1,abvd
fish,Nissan,iana,1,abvd:fish:1,abvd
fish,Nukuoro,iga,1,abvd:fish:1,abvd
fish,Numfor,in,1,abvd:fish:1,abvd
fish,Ogan,ikan,1,abvd:fish:1,abvd
fish,Paamese (South),a|ie,1,abvd:fish:6,abvd
fish,Palauan,ngíkel,1,abvd:fish:2,abvd
fish,Paulohi,iane,1,abvd:fish:1,abvd
fish,Peterara (Maewo),masi,53,abvd:fish:4,abvd
fish,Popalia,kenta,22,abvd:fish:3,abvd
fish,Rarotongan,ika,1,abvd:fish:1,abvd
fish,Timugon (Murut),papait,17,abvd:fish:11,abvd
fish,Yamdena,ian,1,abvd:fish:1,abvd
to think,Aklanon - Bisayan,ʔí:sip,23,abvd:to think:3,abvd
to think,Babatana,nanana,16,abvd:to think:2,abvd
to think,Bali,mekeneh,33,abvd:to think:8,abvd
to think,Banggai (W.dialect),pikir,22,abvd:to think:1,abvd
to think,Berawan (Long Terawan),pikɪn,22,abvd:to think:1,abvd
to think,Bikol (Naga City),maisip,23,abvd:to think:3,abvd
to think,Bima,fiki,22,abvd:to think:1,abvd
to think,Bintulu,bepikér,22,abvd:to think:1,abvd
to think,Buli,lolam,28,abvd:to think:17,abvd
to think,Canala,nãrãcɛ,13,abvd:to think:16,abvd
to think,Erai,knanan,34,abvd:to think:2,abvd
to think,Fijian (Bau),nanu-ma,28,abvd:to think:2,abvd
to think,Ghari,papanda,36,abvd:to think:15,abvd
to think,Gimaan,bafikir,22,abvd:to think:1,abvd
to think,Gorontalo (Hulondalo),mo-mikiilaŋi,31,abvd:to think:7,abvd
to think,Hanunoo,um-ísip,23,abvd:to think:3,abvd
to think,Hawaiian,manaʔo,7,abvd:to think:4,abvd
to think,Hitu (Ambon),pikir,22,abvd:to think:1,abvd
to think,Hoava,mbalambala,17,abvd:to think:6,abvd
to think,Iban,pikir,22,abvd:to think:1,abvd
to think,Kaidipang,momikiru,31,abvd:to think:7,abvd
to think,Kambera,kanalu,29,abvd:to think:5,abvd
to think,Kapampangan,ísip,23,abvd:to think:3,abvd
to think,Kei (Tanimbar-Kei),fikir,22,abvd:to think:1,abvd
to think,Kenyah (Long Anap),pe-kimet,71,abvd:to think:14,abvd
to think,Kerinci,pikey,22,abvd:to think:1,abvd
to think,Kilokaka (Ysabel),ɣaɣatʰo,18,abvd:to think:13,abvd
to think,Lau,manata,15,abvd:to think:4,abvd
to think,Lou,aŋar,6,abvd:to think:5,abvd
to think,Marovo,mbalambala,17,abvd:to think:6,abvd
to think,Marquesan,maákau,7,abvd:to think:12,abvd
to think,Masiwang,fikir,22,abvd:to think:1,abvd
to think,Melanau (Mukah),pepikir,22,abvd:to think:1,abvd
to think,Minyaifuin (Gebe),fikir,22,abvd:to think:1,abvd
to think,Moken,məkʰit,23,abvd:to think:11,abvd
to think,Mota,nonom,28,abvd:to think:2,abvd
to think,Naelaemwa,nanami,13,abvd:to think:2,abvd
to think,Nauna,haŋal,6,abvd:to think:5,abvd
to think,Nehan Hape,naman,28,abvd:to think:2,abvd
to think,Nguna,midoki,28,abvd:to think:10,abvd
to think,Nukuoro,maanadu,9,abvd:to think:4,abvd
to think,Ogan,bəpikir,22,abvd:to think:1,abvd
to think,Peterara (Maewo),ndondo,28,abvd:to think:9,abvd
to think,Rarotongan,maàra,8,abvd:to think:4,abvd
flower,Aklanon - Bisayan,bú:ɣak,22,abvd:flower:1,abvd
flower,Babatana,mbœmbœli,40,abvd:flower:6,abvd
flower,Bali,bunga,1,abvd:flower:1,abvd
flower,Banggai (W.dialect),buŋa,1,abvd:flower:1,abvd
flower,Bantik,buŋa|ŋ,1,abvd:flower:1,abvd
flower,Berawan (Long Terawan),busaʔ,23,abvd:flower:1,abvd
flower,Biga (Misool),buŋa,1,abvd:flower:1,abvd
flower,Bikol (Naga City),burak,22,abvd:flower:1,abvd
flower,Bima,bunga,1,abvd:flower:1,abvd
flower,Bintulu,buŋa,1,abvd:flower:1,abvd
flower,Bobot,dulan husin,5,abvd:flower:15,abvd
flower,Bughotu,ruŋgu,30,abvd:flower:1,abvd
flower,Buginese (Soppeng Dialect),buŋa,1,abvd:flower:1,abvd
flower,Erai,huna,1,abvd:flower:1,abvd
flower,Gayo,buŋə,1,abvd:flower:1,abvd
flower,Gedaged,moz,31,abvd:flower:14,abvd
flower,Ghari,čiči,42,abvd:flower:5,abvd
flower,Hawaiian,pua,1,abvd:flower:1,abvd
flower,Hoava,havɔrɔ,15,abvd:flower:13,abvd
flower,Iban,buŋai,1,abvd:flower:1,abvd
flower,Javanese,kembaŋ,21,abvd:flower:3,abvd
flower,Kaidipang,buŋaŋo,1,abvd:flower:1,abvd
flower,Kambera,mbuŋa,1,abvd:flower:1,abvd
flower,Kelabit (Bario),busak,23,abvd:flower:1,abvd
flower,Kemak,ai hi:tu,6,abvd:flower:2,abvd
flower,Kenyah (Long Anap),buŋaʔ,1,abvd:flower:1,abvd
flower,Kerinci,buŋeə,1,abvd:flower:1,abvd
flower,Kilokaka (Ysabel),sisi,16,abvd:flower:5,abvd
flower,Kwaio,taataga,12,abvd:flower:4,abvd
flower,Lamaholot Ile Mandiri (Flores Timur),puhun,26,abvd:flower:1,abvd
flower,Lau,taka,12,abvd:flower:4,abvd
flower,Lou,pua-n,1,abvd:flower:1,abvd
flower,Madurese,kembaŋ,21,abvd:flower:3,abvd
flower,Maloh,buŋa,1,abvd:flower:1,abvd
flower,Manggarai,wela,4,abvd:flower:1,abvd
flower,Maori,puaawai,1,abvd:flower:1,abvd
flower,Maranao,bolak,22,abvd:flower:1,abvd
flower,Marquesan,pua,1,abvd:flower:1,abvd
flower,Masiwang,ai futin,5,abvd:flower:2,abvd
flower,Mekeo,kaikai,19,abvd:flower:12,abvd
flower,Melanau (Mukah),buŋa,1,abvd:flower:1,abvd
flower,Moken,buŋaʔ,1,abvd:flower:1,abvd
flower,Mori,wuŋa,1,abvd:flower:1,abvd
flower,Mussau,pua ŋ-ai,1,abvd:flower:1,abvd
flower,Naelaemwa,muuc,36,abvd:flower:11,abvd
flower,Nauna,puŋo-n,1,abvd:flower:1,abvd
flower,Nehan Hape,purpur,13,abvd:flower:10,abvd
flower,Nengone,eŋen,1,abvd:flower:9,abvd
flower,Ngadha,voŋa,1,abvd:flower:1,abvd
flower,Nggela,haŋga,1,abvd:flower:1,abvd
flower,Nguna,napum̃a,1,abvd:flower:8,abvd
flower,Nias,buŋa,1,abvd:flower:1,abvd
flower,Nukuoro,hungahunga-nui,1,abvd:flower:7,abvd
flower,Ogan,buŋə,1,abvd:flower:1,abvd
flower,Paamese (South),hunga-,1,abvd:flower:1,abvd
flower,Palauan,buŋ,1,abvd:flower:1,abvd
flower,Popalia,buŋa,1,abvd:flower:1,abvd
flower,Rarotongan,pua,1,abvd:flower:1,abvd
flower,Timugon (Murut),busak,23,abvd:flower:1,abvd
flower,Yamdena,fusi,5,abvd:flower:5,abvd
left,Aklanon - Bisayan,waɣáh,25,abvd:left:5,abvd
left,Babatana,mœrœ,1,abvd:left:7,abvd
left,Bantik,kuihi,1,abvd:left:6,abvd
left,Berawan (Long Terawan),pəmaiŋ,22,abvd:left:8,abvd
left,Biga (Misool),pelimi,34,abvd:left:13,abvd
left,Bikol (Naga City),wala,25,abvd:left:5,abvd
left,Bima,kuʔi,1,abvd:left:6,abvd
left,Bintulu,bulay,22,abvd:left:1,abvd
left,Bobot,kabalit,7,abvd:left:2,abvd
left,Bonerate,mɔhí,1,abvd:left:7,abvd
left,Bontok (Guinaang),ʔigíd,36,abvd:left:14,abvd
left,Bughotu,toi ña,45,abvd:left:22,abvd
left,Buli,balit,7,abvd:left:2,abvd
left,Buru [Namrole Bay],eʔbali,7,abvd:left:2,abvd
left,Bwaidoga,ai-mauli,1,abvd:left:1,abvd
left,Erai,wiri,1,abvd:left:3,abvd
left,Fijian (Bau),i mawī,1,abvd:left:3,abvd
left,Gayo,kiri,1,abvd:left:3,abvd
left,Gedaged,ŋas,19,abvd:left:10,abvd
left,Geser,kubalit,7,abvd:left:2,abvd
left,Ghari,mauli,1,abvd:left:1,abvd
left,Gimaan,abalit,7,abvd:left:2,abvd
left,Gorontalo (Hulondalo),ʔoloyihi,1,abvd:left:15,abvd
left,Hanunoo,wála,25,abvd:left:5,abvd
left,Hawaiian,hema,11,abvd:left:4,abvd
left,Hoava,ɣɛndɛ,16,abvd:left:12,abvd
left,Iban,kibaʔ,39,abvd:left:9,abvd
left,Javanese,kiwa,27,abvd:left:9,abvd
left,Kairiru,ñai,19,abvd:left:16,abvd
left,Kambera,kalai,5,abvd:left:5,abvd
left,Kei (Tanimbar-Kei),balit,7,abvd:left:2,abvd
left,Kelabit (Bario),pe-kabiŋ,24,abvd:left:8,abvd
left,Kenyah (Long Anap),kabiŋ,24,abvd:left:8,abvd
left,Kerinci,kiduə,28,abvd:left:17,abvd
left,Kilokaka (Ysabel),kmaeri,1,abvd:left:3,abvd
left,Kwaio,moori,1,abvd:left:7,abvd
left,Lau,mouli,1,abvd:left:1,abvd
left,Leipon,ka|maw,1,abvd:left:4,abvd
left,Letinese,maliri,1,abvd:left:1,abvd
left,Levei,ka|mop,1,abvd:left:4,abvd
left,Likum,ke|mow,1,abvd:left:4,abvd
left,Maleu,ŋas,19,abvd:left:10,abvd
left,Manggarai,léo,4,abvd:left:11,abvd
left,Maori,mauii,1,abvd:left:1,abvd
left,Maranao,diwaŋ,24,abvd:left:9,abvd
left,Marovo,hɛnde,16,abvd:left:12,abvd
left,Marquesan,akeake,21,abvd:left:18,abvd
