concept,doculect,counterpart,cc,inferredCC,db
breast,Y-Safedorak 3,siːna,G,central_asian:breast:1,central_asian
to bite,KK-Halqabad 1,tɪsleʊ,A,central_asian:to bite:1,central_asian
to bite,KK-Halqabad 2,tɪstʲeʊ,A,central_asian:to bite:1,central_asian
to bite,KK-Halqabad 3,tɪstʲeʊ,A,central_asian:to bite:1,central_asian
to bite,KK-Kokdarya 1,tistʲeʊ,A,central_asian:to bite:1,central_asian
to bite,KK-Kokdarya 2,asaʊ,D,central_asian:to bite:7,central_asian
to bite,KK-Kokdarya 3,tislʲeʊ,A,central_asian:to bite:1,central_asian
to bite,KK-Kokdarya 4,tɨʃlʲeʊ,A,central_asian:to bite:1,central_asian
to bite,KK-Shege 1,tɪslʲeʊ,A,central_asian:to bite:1,central_asian
to bite,KK-Shege 2,tɪsteʊ,A,central_asian:to bite:1,central_asian
to bite,KK-Shege 3,tɨsleʊ,A,central_asian:to bite:1,central_asian
to bite,KK-Shege 4,tɪsleʊ,A,central_asian:to bite:1,central_asian
to bite,Ka-Gazli 1,təstʲɪw,A,central_asian:to bite:1,central_asian
to bite,Ka-Gazli 2,ʃajna,B,central_asian:to bite:4,central_asian
to bite,Ka-Gazli 3,tɪstʲew,A,central_asian:to bite:1,central_asian
to bite,Ka-Gazli 4,tɪstʲju,A,central_asian:to bite:1,central_asian
to bite,Ka-Gazli 5,tɪstʲew,A,central_asian:to bite:1,central_asian
to bite,Ka-Gazli 6,ʃajnaw,B,central_asian:to bite:4,central_asian
to bite,Ka-Gazli 7,tɪstʲew,A,central_asian:to bite:1,central_asian
to bite,Ka-Raushan 1,ʃajnaʊ,B,central_asian:to bite:4,central_asian
to bite,Ka-Raushan 2,stim,A,central_asian:to bite:6,central_asian
to bite,Ka-Raushan 3,tɨsteʊ,A,central_asian:to bite:1,central_asian
to bite,Ka-Raushan 4,tɪsteʊ,A,central_asian:to bite:1,central_asian
to bite,Ki-Akmuz 1,tiʃtøː,A,central_asian:to bite:1,central_asian
to bite,Ki-Akmuz 2,tiʃtøː,A,central_asian:to bite:1,central_asian
to bite,Ki-Akmuz 3,tiʃtøː,A,central_asian:to bite:1,central_asian
to bite,Ki-Barskoon,tiʃtøː,A,central_asian:to bite:1,central_asian
to bite,Ki-Kulanak 1,tiʃtøː,A,central_asian:to bite:1,central_asian
to bite,Ki-Kulanak 2,tiʃtøː,A,central_asian:to bite:1,central_asian
to bite,Ki-Kulanak 3,tiʃtøː,A,central_asian:to bite:1,central_asian
to bite,Ki-Kulanak 4,tiʃtøː,A,central_asian:to bite:1,central_asian
to bite,Ki-Kulanak 5,tiʃtøː,A,central_asian:to bite:1,central_asian
to bite,Ki-Orday 1,tiʃtiʃ,A,central_asian:to bite:1,central_asian
to bite,Ki-Orday 2,tiʃtɛt,A,central_asian:to bite:1,central_asian
to bite,Ki-Orday 3,ʧaɣat,C,central_asian:to bite:5,central_asian
to bite,Ki-Orday 4,tistʲe,A,central_asian:to bite:1,central_asian
to bite,Ki-Tamga,tiʃtɛ,A,central_asian:to bite:1,central_asian
to bite,T-Agalyk,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Kamangaron 1,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Kamangaron 2,gazdan,F,central_asian:to bite:2,central_asian
to bite,T-Kamangaron 3,gazdan,F,central_asian:to bite:2,central_asian
to bite,T-Kamangaron 4,xojdan,G,central_asian:to bite:2,central_asian
to bite,T-Kaptarhona 1,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Kaptarhona 2,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Kaptarhona 3,megazan,F,central_asian:to bite:2,central_asian
to bite,T-Kaptarhona 4,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Kaptarhona 5,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Navdî 1,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Navdî 2,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Navdî 3,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Nimich 1,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Nimich 2,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Nimich 3,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Nimich 4,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Novmetan 1,gaz̥,F,central_asian:to bite:2,central_asian
to bite,T-Novmetan 2,gæzidan,F,central_asian:to bite:2,central_asian
to bite,T-Nûshor 1,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Nûshor 2,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Nûshor 3,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Rishtan 1,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Rishtan 2,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Rishtan 3,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Shink 1,gazɪ,F,central_asian:to bite:2,central_asian
to bite,T-Shink 2,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Shink 3,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Urmetan 1,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Urmetan 2,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Urmetan 3,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Urmetan 4,gazidan,F,central_asian:to bite:2,central_asian
to bite,T-Zarmanak 1,gazdan,F,central_asian:to bite:2,central_asian
to bite,T-Zarmanak 2,gazdan,F,central_asian:to bite:2,central_asian
to bite,U-Hitoy 1,tɪʃleʊ,A,central_asian:to bite:1,central_asian
to bite,U-Hitoy 2,tɪʃleʊ,A,central_asian:to bite:1,central_asian
to bite,U-Hitoy 3,tɪsleʊ,A,central_asian:to bite:1,central_asian
to bite,U-Novmetan 3,tʃlaʃ,A,central_asian:to bite:1,central_asian
to bite,U-Soy Mahalla 1,tiʃla,A,central_asian:to bite:1,central_asian
to bite,U-Soy Mahalla 2,tiʃlamɔq,A,central_asian:to bite:1,central_asian
to bite,U-Soy Mahalla 3,tiʃlaʃ,A,central_asian:to bite:1,central_asian
to bite,U-Urtoqqishloq 1,tɪʃlaʃ,A,central_asian:to bite:1,central_asian
to bite,U-Urtoqqishloq 2,tɪʃlamɔq,A,central_asian:to bite:1,central_asian
to bite,U-Urtoqqishloq 3,tɪʃlamɔq,A,central_asian:to bite:1,central_asian
to bite,U-Urtoqqishloq 4,tɪʃlamɔq,A,central_asian:to bite:1,central_asian
to bite,U-Zarmanak 3,tiʃlaʃ,A,central_asian:to bite:1,central_asian
to bite,U-Zarmanak 4,tʃlamɔq,A,central_asian:to bite:1,central_asian
to bite,Y-Dugova 1,xɪʃojak,H,central_asian:to bite:3,central_asian
to bite,Y-Dugova 2,xɪʃoj,H,central_asian:to bite:3,central_asian
to bite,Y-Safedorak 1,xɪʃojak,H,central_asian:to bite:3,central_asian
to bite,Y-Safedorak 2,xɪʃojak,H,central_asian:to bite:3,central_asian
to bite,Y-Safedorak 3,xɪʃojak,H,central_asian:to bite:3,central_asian
straight,KK-Halqabad 1,døzʊː,A,central_asian:straight:1,central_asian
straight,KK-Halqabad 2,tuːrə,B,central_asian:straight:1,central_asian
straight,KK-Halqabad 3,tuːrə,B,central_asian:straight:1,central_asian
straight,KK-Kokdarya 1,tʊrɨ,B,central_asian:straight:1,central_asian
straight,KK-Kokdarya 2,tuːra,B,central_asian:straight:1,central_asian
straight,KK-Kokdarya 3,tuːrɐ,B,central_asian:straight:1,central_asian
straight,KK-Kokdarya 4,turɨ,B,central_asian:straight:1,central_asian
straight,KK-Shege 1,tuːrə,B,central_asian:straight:1,central_asian
straight,KK-Shege 2,tuːrə,B,central_asian:straight:1,central_asian
straight,KK-Shege 3,tuːrə,B,central_asian:straight:1,central_asian
straight,KK-Shege 4,tuːrə,B,central_asian:straight:1,central_asian
straight,Ka-Gazli 1,tɨzɨł,A,central_asian:straight:1,central_asian
straight,Ka-Gazli 2,tuɣrə,B,central_asian:straight:1,central_asian
straight,Ka-Gazli 3,tuɣrə,B,central_asian:straight:1,central_asian
straight,Ka-Gazli 4,tɪk,C,central_asian:straight:1,central_asian
straight,Ka-Gazli 5,tuɣrə,B,central_asian:straight:1,central_asian
straight,Ka-Gazli 6,turə,B,central_asian:straight:1,central_asian
straight,Ka-Raushan 1,tuːrɨ,B,central_asian:straight:1,central_asian
straight,Ka-Raushan 2,døzʊ,A,central_asian:straight:1,central_asian
straight,Ka-Raushan 3,tuːrɐ,B,central_asian:straight:1,central_asian
straight,Ka-Raushan 4,tuːrɨ,B,central_asian:straight:1,central_asian
straight,Ki-Akmuz 1,tyz̥,A,central_asian:straight:1,central_asian
straight,Ki-Akmuz 2,tyz̥,A,central_asian:straight:1,central_asian
straight,Ki-Akmuz 3,tyz̥,A,central_asian:straight:1,central_asian
straight,Ki-Barskoon,tʉz̥,A,central_asian:straight:1,central_asian
straight,Ki-Kulanak 1,tyz̥,A,central_asian:straight:1,central_asian
straight,Ki-Kulanak 2,tyz̥,A,central_asian:straight:1,central_asian
straight,Ki-Kulanak 3,tyz̥,A,central_asian:straight:1,central_asian
straight,Ki-Kulanak 4,tyz̥,A,central_asian:straight:1,central_asian
straight,Ki-Kulanak 5,tyz̥,A,central_asian:straight:1,central_asian
straight,Ki-Orday 1,tuːra,B,central_asian:straight:1,central_asian
straight,Ki-Orday 2,tuːra,B,central_asian:straight:1,central_asian
straight,Ki-Orday 3,tuːrə,B,central_asian:straight:1,central_asian
straight,Ki-Orday 4,tuːra,B,central_asian:straight:1,central_asian
straight,Ki-Tamga,tyz̥,A,central_asian:straight:1,central_asian
straight,T-Agalyk,tuɣri,B,central_asian:straight:1,central_asian
straight,T-Kamangaron 1,rɔst,H,central_asian:straight:2,central_asian
straight,T-Kamangaron 2,rɔst,H,central_asian:straight:2,central_asian
straight,T-Kamangaron 3,tuɣri,B,central_asian:straight:1,central_asian
straight,T-Kamangaron 4,tyɣri,B,central_asian:straight:1,central_asian
straight,T-Kaptarhona 1,tʊɣri,B,central_asian:straight:1,central_asian
straight,T-Kaptarhona 2,tuɣri,B,central_asian:straight:1,central_asian
straight,T-Kaptarhona 3,tuɣri,B,central_asian:straight:1,central_asian
straight,T-Kaptarhona 4,tɔɣri,B,central_asian:straight:1,central_asian
straight,T-Kaptarhona 5,tuɣri,B,central_asian:straight:1,central_asian
straight,T-Navdî 1,rɔst,H,central_asian:straight:2,central_asian
straight,T-Navdî 2,rɔsti,H,central_asian:straight:2,central_asian
straight,T-Navdî 3,rɔst,H,central_asian:straight:2,central_asian
straight,T-Nimich 1,rɔstaki,I,central_asian:straight:2,central_asian
straight,T-Nimich 2,rɔst,H,central_asian:straight:2,central_asian
straight,T-Nimich 3,rɔst,H,central_asian:straight:2,central_asian
straight,T-Nimich 4,rɔst,H,central_asian:straight:2,central_asian
straight,T-Novmetan 1,tʉɣri,B,central_asian:straight:1,central_asian
straight,T-Novmetan 2,rɔs,H,central_asian:straight:2,central_asian
straight,T-Nûshor 1,rɔstaki,I,central_asian:straight:2,central_asian
straight,T-Nûshor 2,rɔst,H,central_asian:straight:2,central_asian
straight,T-Nûshor 3,rɔstaki,I,central_asian:straight:2,central_asian
straight,T-Rishtan 1,tuɣrə,B,central_asian:straight:1,central_asian
straight,T-Rishtan 2,tuɣrə,B,central_asian:straight:1,central_asian
straight,T-Rishtan 3,tuɣrə,B,central_asian:straight:1,central_asian
straight,T-Shink 1,rɔst,H,central_asian:straight:2,central_asian
straight,T-Shink 2,rɔst,H,central_asian:straight:2,central_asian
straight,T-Shink 3,rɔst,H,central_asian:straight:2,central_asian
straight,T-Urmetan 1,rɔst,H,central_asian:straight:2,central_asian
straight,T-Urmetan 2,rɔst,H,central_asian:straight:2,central_asian
straight,T-Urmetan 3,rɔst,H,central_asian:straight:2,central_asian
straight,T-Urmetan 4,rɔst,H,central_asian:straight:2,central_asian
straight,T-Zarmanak 1,rɔst,H,central_asian:straight:2,central_asian
straight,T-Zarmanak 2,tʉɣri,B,central_asian:straight:1,central_asian
straight,U-Hitoy 1,tuːrɐ,B,central_asian:straight:1,central_asian
straight,U-Hitoy 2,tuːrɨ,B,central_asian:straight:1,central_asian
straight,U-Hitoy 3,tuːrə,B,central_asian:straight:1,central_asian
straight,U-Novmetan 3,tʉɣrɪ,B,central_asian:straight:1,central_asian
straight,U-Soy Mahalla 1,tʊɣrɪ,B,central_asian:straight:1,central_asian
straight,U-Soy Mahalla 2,tʊɣrɨ,B,central_asian:straight:1,central_asian
straight,U-Soy Mahalla 3,tʊɣrɨ,B,central_asian:straight:1,central_asian
straight,U-Urtoqqishloq 1,tɔɣrɨ,B,central_asian:straight:1,central_asian
straight,U-Urtoqqishloq 2,tɔɣrə,B,central_asian:straight:1,central_asian
straight,U-Urtoqqishloq 3,tʊɣrə,B,central_asian:straight:1,central_asian
straight,U-Urtoqqishloq 4,tʊɣrə,B,central_asian:straight:1,central_asian
straight,U-Zarmanak 3,tʉɣri,B,central_asian:straight:1,central_asian
straight,U-Zarmanak 4,tʉɣrə,B,central_asian:straight:1,central_asian
straight,Y-Dugova 1,tuɣri,B,central_asian:straight:1,central_asian
straight,Y-Dugova 2,ald,J,central_asian:straight:3,central_asian
straight,Y-Safedorak 1,ald̥,J,central_asian:straight:3,central_asian
straight,Y-Safedorak 2,ald̥,J,central_asian:straight:3,central_asian
name,KK-Halqabad 1,at,B,central_asian:name:2,central_asian
name,KK-Halqabad 2,ism,A,central_asian:name:3,central_asian
name,KK-Halqabad 3,at,B,central_asian:name:2,central_asian
name,KK-Kokdarya 1,at,B,central_asian:name:2,central_asian
name,KK-Kokdarya 2,at,B,central_asian:name:2,central_asian
name,KK-Kokdarya 3,atɨ,B,central_asian:name:2,central_asian
name,KK-Kokdarya 4,at,B,central_asian:name:2,central_asian
name,KK-Shege 1,ism,A,central_asian:name:3,central_asian
name,KK-Shege 2,at,B,central_asian:name:2,central_asian
name,KK-Shege 3,at,B,central_asian:name:2,central_asian
name,KK-Shege 4,at,B,central_asian:name:2,central_asian
name,Ka-Gazli 1,jisəm,A,central_asian:name:3,central_asian
name,Ka-Gazli 2,at,B,central_asian:name:2,central_asian
name,Ka-Gazli 3,atɜ,B,central_asian:name:2,central_asian
name,Ka-Gazli 4,at,B,central_asian:name:2,central_asian
name,Ka-Gazli 5,atɜ,B,central_asian:name:2,central_asian
name,Ka-Gazli 6,atə,B,central_asian:name:2,central_asian
name,Ka-Gazli 7,atə,B,central_asian:name:2,central_asian
name,Ka-Raushan 1,at,B,central_asian:name:2,central_asian
name,Ka-Raushan 2,at,B,central_asian:name:2,central_asian
name,Ka-Raushan 3,at,B,central_asian:name:2,central_asian
name,Ka-Raushan 4,at,B,central_asian:name:2,central_asian
name,Ki-Akmuz 1,at,B,central_asian:name:2,central_asian
name,Ki-Akmuz 2,at,B,central_asian:name:2,central_asian
name,Ki-Akmuz 3,at,B,central_asian:name:2,central_asian
name,Ki-Barskoon,at,B,central_asian:name:2,central_asian
name,Ki-Kulanak 1,ɒt,B,central_asian:name:2,central_asian
name,Ki-Kulanak 2,at,B,central_asian:name:2,central_asian
name,Ki-Kulanak 3,at,B,central_asian:name:2,central_asian
name,Ki-Kulanak 4,at,B,central_asian:name:2,central_asian
name,Ki-Kulanak 5,at,B,central_asian:name:2,central_asian
name,Ki-Orday 1,ɒt,B,central_asian:name:2,central_asian
name,Ki-Orday 2,ɒt,B,central_asian:name:2,central_asian
name,Ki-Orday 3,ɒt,B,central_asian:name:2,central_asian
name,Ki-Orday 4,atɨ,B,central_asian:name:2,central_asian
name,Ki-Tamga,at,B,central_asian:name:2,central_asian
name,T-Agalyk,nɔm,C,central_asian:name:1,central_asian
name,T-Kamangaron 1,nɔm,C,central_asian:name:1,central_asian
name,T-Kamangaron 2,nɔm,C,central_asian:name:1,central_asian
name,T-Kamangaron 3,nɔm,C,central_asian:name:1,central_asian
name,T-Kamangaron 4,nɔm,C,central_asian:name:1,central_asian
name,T-Kaptarhona 1,nom,C,central_asian:name:1,central_asian
name,T-Kaptarhona 2,nɔm,C,central_asian:name:1,central_asian
name,T-Kaptarhona 3,nʊm,C,central_asian:name:1,central_asian
name,T-Kaptarhona 4,nɔm,C,central_asian:name:1,central_asian
name,T-Kaptarhona 5,num,C,central_asian:name:1,central_asian
name,T-Navdî 1,nɔm,C,central_asian:name:1,central_asian
name,T-Navdî 2,nɔm,C,central_asian:name:1,central_asian
name,T-Navdî 3,nɔm,C,central_asian:name:1,central_asian
name,T-Nimich 1,nɔm,C,central_asian:name:1,central_asian
name,T-Nimich 2,nɔm,C,central_asian:name:1,central_asian
name,T-Nimich 3,nʊm,C,central_asian:name:1,central_asian
name,T-Nimich 4,num,C,central_asian:name:1,central_asian
name,T-Novmetan 1,nɔ̃m,C,central_asian:name:1,central_asian
name,T-Novmetan 2,nɔm,C,central_asian:name:1,central_asian
name,T-Nûshor 1,nɔm,C,central_asian:name:1,central_asian
name,T-Nûshor 2,nɔm,C,central_asian:name:1,central_asian
name,T-Nûshor 3,num,C,central_asian:name:1,central_asian
name,T-Rishtan 1,nɔm,C,central_asian:name:1,central_asian
name,T-Rishtan 2,nɔm,C,central_asian:name:1,central_asian
name,T-Rishtan 3,nɔm,C,central_asian:name:1,central_asian
name,T-Shink 1,nɔm,C,central_asian:name:1,central_asian
name,T-Shink 2,nɔm,C,central_asian:name:1,central_asian
name,T-Shink 3,nɔm,C,central_asian:name:1,central_asian
name,T-Urmetan 1,nɔm,C,central_asian:name:1,central_asian
name,T-Urmetan 2,nɔm,C,central_asian:name:1,central_asian
name,T-Urmetan 3,nɔm,C,central_asian:name:1,central_asian
name,T-Urmetan 4,nɔm,C,central_asian:name:1,central_asian
name,T-Zarmanak 1,nɔm,C,central_asian:name:1,central_asian
name,T-Zarmanak 2,nɔm,C,central_asian:name:1,central_asian
name,U-Hitoy 1,at,B,central_asian:name:2,central_asian
name,U-Hitoy 2,at,B,central_asian:name:2,central_asian
name,U-Hitoy 3,at,B,central_asian:name:2,central_asian
name,U-Novmetan 3,ism,A,central_asian:name:3,central_asian
name,U-Soy Mahalla 1,ism,A,central_asian:name:3,central_asian
name,U-Soy Mahalla 2,nɔm,C,central_asian:name:1,central_asian
name,U-Soy Mahalla 3,isəm,A,central_asian:name:3,central_asian
name,U-Urtoqqishloq 1,ism̩,A,central_asian:name:3,central_asian
name,U-Urtoqqishloq 2,wɔt,B,central_asian:name:2,central_asian
name,U-Urtoqqishloq 3,ism̩,A,central_asian:name:3,central_asian
name,U-Urtoqqishloq 4,wɔt,B,central_asian:name:2,central_asian
name,U-Zarmanak 3,ism,A,central_asian:name:3,central_asian
name,U-Zarmanak 4,isəm,A,central_asian:name:3,central_asian
name,Y-Dugova 1,num,C,central_asian:name:1,central_asian
name,Y-Dugova 2,nɔm,C,central_asian:name:1,central_asian
name,Y-Safedorak 1,num,C,central_asian:name:1,central_asian
name,Y-Safedorak 2,num,C,central_asian:name:1,central_asian
far,KK-Halqabad 1,ɒlɜs,B,central_asian:far:3,central_asian
far,KK-Halqabad 2,ʉzaq,A,central_asian:far:2,central_asian
far,KK-Halqabad 3,ʉzaq,A,central_asian:far:2,central_asian
far,KK-Kokdarya 1,uzaq,A,central_asian:far:2,central_asian
far,KK-Kokdarya 2,uzaq,A,central_asian:far:2,central_asian
far,KK-Kokdarya 3,ɒlɨs,B,central_asian:far:3,central_asian
far,KK-Kokdarya 4,uzaq,A,central_asian:far:2,central_asian
far,KK-Shege 1,ɒlɜs,B,central_asian:far:3,central_asian
far,KK-Shege 2,uzaq,A,central_asian:far:2,central_asian
far,KK-Shege 3,ɒlɨs,B,central_asian:far:3,central_asian
far,KK-Shege 4,ʉzaq,A,central_asian:far:2,central_asian
far,Ka-Gazli 1,ʊzɒq,A,central_asian:far:2,central_asian
far,Ka-Gazli 2,ʉzaq,A,central_asian:far:2,central_asian
far,Ka-Gazli 3,uzaq,A,central_asian:far:2,central_asian
far,Ka-Gazli 4,uzaq,A,central_asian:far:2,central_asian
far,Ka-Gazli 5,uzaq,A,central_asian:far:2,central_asian
far,Ka-Gazli 6,ʊzaq,A,central_asian:far:2,central_asian
far,Ka-Gazli 7,ʊzaq,A,central_asian:far:2,central_asian
far,Ka-Raushan 1,ɒlɨs,B,central_asian:far:3,central_asian
far,Ka-Raushan 2,ɒlɨs,B,central_asian:far:3,central_asian
far,Ka-Raushan 3,ɒlɨs,B,central_asian:far:3,central_asian
far,Ka-Raushan 4,ɒlɨs,B,central_asian:far:3,central_asian
far,Ki-Akmuz 1,alɨs,B,central_asian:far:3,central_asian
far,Ki-Akmuz 2,alɨs,B,central_asian:far:3,central_asian
far,Ki-Akmuz 3,alɨs,B,central_asian:far:3,central_asian
far,Ki-Barskoon,alɨs,B,central_asian:far:3,central_asian
far,Ki-Kulanak 1,ɒlɨs,B,central_asian:far:3,central_asian
far,Ki-Kulanak 2,ɒlɨs,B,central_asian:far:3,central_asian
far,Ki-Kulanak 3,alɨs,B,central_asian:far:3,central_asian
far,Ki-Kulanak 4,alɨs,B,central_asian:far:3,central_asian
far,Ki-Kulanak 5,alɨs,B,central_asian:far:3,central_asian
far,Ki-Orday 1,uzɒq,A,central_asian:far:2,central_asian
far,Ki-Orday 2,ɒlɨs,B,central_asian:far:3,central_asian
far,Ki-Orday 3,ɒlɨs,B,central_asian:far:3,central_asian
far,Ki-Orday 4,ɒlɨs,B,central_asian:far:3,central_asian
far,Ki-Tamga,alɨs,B,central_asian:far:3,central_asian
far,T-Agalyk,dur,E,central_asian:far:1,central_asian
far,T-Kamangaron 1,dyr,E,central_asian:far:1,central_asian
far,T-Kamangaron 2,dur,E,central_asian:far:1,central_asian
far,T-Kamangaron 3,dur,E,central_asian:far:1,central_asian
far,T-Kamangaron 4,dur,E,central_asian:far:1,central_asian
far,T-Kaptarhona 1,dur,E,central_asian:far:1,central_asian
far,T-Kaptarhona 2,dur,E,central_asian:far:1,central_asian
far,T-Kaptarhona 3,dur,E,central_asian:far:1,central_asian
far,T-Kaptarhona 4,dur,E,central_asian:far:1,central_asian
far,T-Kaptarhona 5,dur,E,central_asian:far:1,central_asian
far,T-Navdî 1,dur,E,central_asian:far:1,central_asian
far,T-Navdî 2,dur,E,central_asian:far:1,central_asian
far,T-Navdî 3,dur,E,central_asian:far:1,central_asian
far,T-Nimich 1,dur,E,central_asian:far:1,central_asian
far,T-Nimich 2,dur,E,central_asian:far:1,central_asian
far,T-Nimich 3,dur,E,central_asian:far:1,central_asian
far,T-Nimich 4,dur,E,central_asian:far:1,central_asian
far,T-Novmetan 1,dur,E,central_asian:far:1,central_asian
far,T-Novmetan 2,dur,E,central_asian:far:1,central_asian
far,T-Nûshor 1,dur,E,central_asian:far:1,central_asian
far,T-Nûshor 2,dur,E,central_asian:far:1,central_asian
far,T-Nûshor 3,dur,E,central_asian:far:1,central_asian
far,T-Rishtan 1,dur,E,central_asian:far:1,central_asian
far,T-Rishtan 2,dur,E,central_asian:far:1,central_asian
far,T-Rishtan 3,dur,E,central_asian:far:1,central_asian
far,T-Shink 1,dr̩,E,central_asian:far:1,central_asian
far,T-Shink 2,dʊr,E,central_asian:far:1,central_asian
far,T-Shink 3,dr̩,E,central_asian:far:1,central_asian
far,T-Urmetan 1,dʊr,E,central_asian:far:1,central_asian
far,T-Urmetan 2,dʊr,E,central_asian:far:1,central_asian
far,T-Urmetan 3,dr̩,E,central_asian:far:1,central_asian
far,T-Urmetan 4,dr̩,E,central_asian:far:1,central_asian
far,T-Zarmanak 1,dur,E,central_asian:far:1,central_asian
far,T-Zarmanak 2,dur,E,central_asian:far:1,central_asian
far,U-Hitoy 1,uzaq,A,central_asian:far:2,central_asian
far,U-Hitoy 2,ʊzaq,A,central_asian:far:2,central_asian
far,U-Hitoy 3,alɜs,B,central_asian:far:3,central_asian
far,U-Novmetan 3,uzɔq,A,central_asian:far:2,central_asian
far,U-Soy Mahalla 1,uzɒq,A,central_asian:far:2,central_asian
far,U-Soy Mahalla 2,uzɒq,A,central_asian:far:2,central_asian
far,U-Soy Mahalla 3,uzaq,A,central_asian:far:2,central_asian
far,U-Urtoqqishloq 1,uzɔq,A,central_asian:far:2,central_asian
far,U-Urtoqqishloq 2,uzɒq,A,central_asian:far:2,central_asian
far,U-Urtoqqishloq 3,uzɔq,A,central_asian:far:2,central_asian
far,U-Urtoqqishloq 4,uzɒq,A,central_asian:far:2,central_asian
far,U-Zarmanak 3,uzɔq,A,central_asian:far:2,central_asian
far,U-Zarmanak 4,uzɔq,A,central_asian:far:2,central_asian
far,Y-Dugova 1,dʉr,E,central_asian:far:1,central_asian
far,Y-Dugova 2,dur,E,central_asian:far:1,central_asian
far,Y-Safedorak 1,dʊr,E,central_asian:far:1,central_asian
far,Y-Safedorak 2,dur,E,central_asian:far:1,central_asian
to breathe,KK-Halqabad 1,dʲɪm,A,central_asian:to breathe:2,central_asian
to breathe,KK-Halqabad 2,dʲɪm,A,central_asian:to breathe:2,central_asian
to breathe,KK-Halqabad 3,dʲɪm,A,central_asian:to breathe:2,central_asian
to breathe,KK-Kokdarya 1,dɪm,A,central_asian:to breathe:2,central_asian
to breathe,KK-Kokdarya 2,dɪm,A,central_asian:to breathe:2,central_asian
to breathe,KK-Kokdarya 3,dɪm,A,central_asian:to breathe:2,central_asian
to breathe,KK-Kokdarya 4,dʲɪm,A,central_asian:to breathe:2,central_asian
to breathe,KK-Shege 1,dʲɪm,A,central_asian:to breathe:2,central_asian
to breathe,KK-Shege 2,dʲɪm,A,central_asian:to breathe:2,central_asian
to breathe,KK-Shege 3,dʲɪm,A,central_asian:to breathe:2,central_asian
to breathe,KK-Shege 4,dʲɪm,A,central_asian:to breathe:2,central_asian
to breathe,Ka-Gazli 1,dʲɪm,A,central_asian:to breathe:2,central_asian
to breathe,Ka-Gazli 2,dʲɪm,A,central_asian:to breathe:2,central_asian
to breathe,Ka-Gazli 3,dim,A,central_asian:to breathe:2,central_asian
to breathe,Ka-Gazli 4,dʲem,A,central_asian:to breathe:2,central_asian
to breathe,Ka-Gazli 5,dʲɪm,A,central_asian:to breathe:2,central_asian
to breathe,Ka-Gazli 6,dɪm,A,central_asian:to breathe:2,central_asian
to breathe,Ka-Gazli 7,dɪm,A,central_asian:to breathe:2,central_asian
to breathe,Ka-Raushan 1,dʲɪm,A,central_asian:to breathe:2,central_asian
to breathe,Ka-Raushan 2,dʲɪm,A,central_asian:to breathe:2,central_asian
to breathe,Ka-Raushan 3,dʲɪm,A,central_asian:to breathe:2,central_asian
to breathe,Ka-Raushan 4,dʲɪm,A,central_asian:to breathe:2,central_asian
to breathe,Ki-Akmuz 1,dem,A,central_asian:to breathe:2,central_asian
to breathe,Ki-Akmuz 2,dʲem,A,central_asian:to breathe:2,central_asian
to breathe,Ki-Akmuz 3,dem,A,central_asian:to breathe:2,central_asian
to breathe,Ki-Barskoon,dem,A,central_asian:to breathe:2,central_asian
to breathe,Ki-Kulanak 1,dem,A,central_asian:to breathe:2,central_asian
to breathe,Ki-Kulanak 2,dem,A,central_asian:to breathe:2,central_asian
to breathe,Ki-Kulanak 3,dem,A,central_asian:to breathe:2,central_asian
to breathe,Ki-Kulanak 4,dem,A,central_asian:to breathe:2,central_asian
to breathe,Ki-Kulanak 5,dʲɪm,A,central_asian:to breathe:2,central_asian
to breathe,Ki-Orday 1,nafas,B,central_asian:to breathe:1,central_asian
to breathe,Ki-Orday 2,nafas,B,central_asian:to breathe:1,central_asian
to breathe,Ki-Orday 3,nafas,B,central_asian:to breathe:1,central_asian
to breathe,Ki-Orday 4,dɛm,A,central_asian:to breathe:2,central_asian
to breathe,Ki-Tamga,dem,A,central_asian:to breathe:2,central_asian
